B19013_001E,B19013_001M,GEO_ID,NAME
Estimate!!Median household income in the past 12 months (in 2019 inflation-adjusted dollars),Margin of Error!!Median household income in the past 12 months (in 2019 inflation-adjusted dollars),id,Geographic Area Name
196964,60156,1400000US36061013000,"Census Tract 130, New York County, New York"
119345,29773,1400000US36061013100,"Census Tract 131, New York County, New York"
108275,31344,1400000US36061013200,"Census Tract 132, New York County, New York"
81239,14127,1400000US36061013300,"Census Tract 133, New York County, New York"
107295,22292,1400000US36061013400,"Census Tract 134, New York County, New York"
76489,19669,1400000US36061013500,"Census Tract 135, New York County, New York"
108333,9872,1400000US36061013600,"Census Tract 136, New York County, New York"
180172,37678,1400000US36061013700,"Census Tract 137, New York County, New York"
137196,21009,1400000US36061013800,"Census Tract 138, New York County, New York"
101941,8319,1400000US36061013900,"Census Tract 139, New York County, New York"
137109,32212,1400000US36061014000,"Census Tract 140, New York County, New York"
191417,102849,1400000US36061014200,"Census Tract 142, New York County, New York"
-,**,1400000US36061014300,"Census Tract 143, New York County, New York"
124803,24536,1400000US36061014401,"Census Tract 144.01, New York County, New York"
131884,14691,1400000US36061014402,"Census Tract 144.02, New York County, New York"
182083,33272,1400000US36061014500,"Census Tract 145, New York County, New York"
139952,28040,1400000US36061014601,"Census Tract 146.01, New York County, New York"
108623,12347,1400000US36061014602,"Census Tract 146.02, New York County, New York"
207857,35673,1400000US36061014700,"Census Tract 147, New York County, New York"
162857,14963,1400000US36061014801,"Census Tract 148.01, New York County, New York"
137679,28218,1400000US36061014802,"Census Tract 148.02, New York County, New York"
149212,31760,1400000US36061014900,"Census Tract 149, New York County, New York"
161776,42541,1400000US36061015001,"Census Tract 150.01, New York County, New York"
214831,57472,1400000US36061015002,"Census Tract 150.02, New York County, New York"
77547,25172,1400000US36061015100,"Census Tract 151, New York County, New York"
89868,29198,1400000US36061015200,"Census Tract 152, New York County, New York"
156435,30313,1400000US36061015300,"Census Tract 153, New York County, New York"
100152,24616,1400000US36061015400,"Census Tract 154, New York County, New York"
129779,20524,1400000US36061015500,"Census Tract 155, New York County, New York"
98766,18001,1400000US36061015601,"Census Tract 156.01, New York County, New York"
72643,23702,1400000US36061015602,"Census Tract 156.02, New York County, New York"
137703,36694,1400000US36061015700,"Census Tract 157, New York County, New York"
161259,10729,1400000US36061015801,"Census Tract 158.01, New York County, New York"
97455,14334,1400000US36061015802,"Census Tract 158.02, New York County, New York"
127969,18833,1400000US36061015900,"Census Tract 159, New York County, New York"
"250,000+",***,1400000US36061016001,"Census Tract 160.01, New York County, New York"
123370,20344,1400000US36061016002,"Census Tract 160.02, New York County, New York"
120136,16297,1400000US36061016100,"Census Tract 161, New York County, New York"
32530,10301,1400000US36061016200,"Census Tract 162, New York County, New York"
125388,18661,1400000US36061016300,"Census Tract 163, New York County, New York"
28726,4048,1400000US36061016400,"Census Tract 164, New York County, New York"
183346,14619,1400000US36061016500,"Census Tract 165, New York County, New York"
40402,18621,1400000US36061016600,"Census Tract 166, New York County, New York"
201250,27194,1400000US36061016700,"Census Tract 167, New York County, New York"
22475,7158,1400000US36061016800,"Census Tract 168, New York County, New York"
128250,17771,1400000US36061016900,"Census Tract 169, New York County, New York"
36032,7760,1400000US36061017000,"Census Tract 170, New York County, New York"
161979,64893,1400000US36061017100,"Census Tract 171, New York County, New York"
33601,15488,1400000US36061017200,"Census Tract 172, New York County, New York"
135233,25900,1400000US36061017300,"Census Tract 173, New York County, New York"
22217,5756,1400000US36061017401,"Census Tract 174.01, New York County, New York"
47411,12231,1400000US36061017402,"Census Tract 174.02, New York County, New York"
165234,34454,1400000US36061017500,"Census Tract 175, New York County, New York"
74897,23216,1400000US36061017700,"Census Tract 177, New York County, New York"
50972,18909,1400000US36061017800,"Census Tract 178, New York County, New York"
95921,19922,1400000US36061017900,"Census Tract 179, New York County, New York"
32194,6309,1400000US36061018000,"Census Tract 180, New York County, New York"
96429,18744,1400000US36061018100,"Census Tract 181, New York County, New York"
28235,12011,1400000US36061018200,"Census Tract 182, New York County, New York"
117679,30344,1400000US36061018300,"Census Tract 183, New York County, New York"
22738,7147,1400000US36061018400,"Census Tract 184, New York County, New York"
129194,13399,1400000US36061018500,"Census Tract 185, New York County, New York"
34600,8573,1400000US36061018600,"Census Tract 186, New York County, New York"
136146,18987,1400000US36061018700,"Census Tract 187, New York County, New York"
41160,11912,1400000US36061018800,"Census Tract 188, New York County, New York"
36250,12729,1400000US36061018900,"Census Tract 189, New York County, New York"
58333,15074,1400000US36061019000,"Census Tract 190, New York County, New York"
113125,22884,1400000US36061019100,"Census Tract 191, New York County, New York"
20117,10593,1400000US36061019200,"Census Tract 192, New York County, New York"
55476,18013,1400000US36061019300,"Census Tract 193, New York County, New York"
20373,4852,1400000US36061019400,"Census Tract 194, New York County, New York"
88785,15358,1400000US36061019500,"Census Tract 195, New York County, New York"
17455,7770,1400000US36061019600,"Census Tract 196, New York County, New York"
52656,22221,1400000US36061019701,"Census Tract 197.01, New York County, New York"
60647,20055,1400000US36061019702,"Census Tract 197.02, New York County, New York"
76912,19537,1400000US36061019800,"Census Tract 198, New York County, New York"
96282,23892,1400000US36061019900,"Census Tract 199, New York County, New York"
72833,17873,1400000US36061020000,"Census Tract 200, New York County, New York"
138750,45325,1400000US36061020101,"Census Tract 201.01, New York County, New York"
77750,15841,1400000US36061020102,"Census Tract 201.02, New York County, New York"
52813,15564,1400000US36061020300,"Census Tract 203, New York County, New York"
121250,30657,1400000US36061020500,"Census Tract 205, New York County, New York"
31625,19950,1400000US36061020600,"Census Tract 206, New York County, New York"
62802,15763,1400000US36061020701,"Census Tract 207.01, New York County, New York"
88091,21776,1400000US36061020800,"Census Tract 208, New York County, New York"
30208,15896,1400000US36061020901,"Census Tract 209.01, New York County, New York"
32396,12465,1400000US36061021000,"Census Tract 210, New York County, New York"
52716,16202,1400000US36061021100,"Census Tract 211, New York County, New York"
53819,17661,1400000US36061021200,"Census Tract 212, New York County, New York"
43983,11729,1400000US36061021303,"Census Tract 213.03, New York County, New York"
60863,3895,1400000US36061021400,"Census Tract 214, New York County, New York"
51719,12330,1400000US36061021500,"Census Tract 215, New York County, New York"
70399,12073,1400000US36061021600,"Census Tract 216, New York County, New York"
-,**,1400000US36061021703,"Census Tract 217.03, New York County, New York"
49482,13518,1400000US36061021800,"Census Tract 218, New York County, New York"
19907,7855,1400000US36061021900,"Census Tract 219, New York County, New York"
69926,9345,1400000US36061022000,"Census Tract 220, New York County, New York"
96154,23244,1400000US36061022102,"Census Tract 221.02, New York County, New York"
41250,24302,1400000US36061022200,"Census Tract 222, New York County, New York"
56393,12194,1400000US36061022301,"Census Tract 223.01, New York County, New York"
23527,9196,1400000US36061022302,"Census Tract 223.02, New York County, New York"
34263,8725,1400000US36061022400,"Census Tract 224, New York County, New York"
60585,12581,1400000US36061022500,"Census Tract 225, New York County, New York"
51074,6717,1400000US36061022600,"Census Tract 226, New York County, New York"
56818,17873,1400000US36061022700,"Census Tract 227, New York County, New York"
70650,28657,1400000US36061022800,"Census Tract 228, New York County, New York"
52907,10124,1400000US36061022900,"Census Tract 229, New York County, New York"
36124,10177,1400000US36061023000,"Census Tract 230, New York County, New York"
50149,7679,1400000US36061023100,"Census Tract 231, New York County, New York"
36804,6357,1400000US36061023200,"Census Tract 232, New York County, New York"
57389,13264,1400000US36061023300,"Census Tract 233, New York County, New York"
49012,7477,1400000US36061023400,"Census Tract 234, New York County, New York"
59405,12096,1400000US36061023501,"Census Tract 235.01, New York County, New York"
39911,16095,1400000US36061023502,"Census Tract 235.02, New York County, New York"
46761,6618,1400000US36061023600,"Census Tract 236, New York County, New York"
45167,15812,1400000US36061023700,"Census Tract 237, New York County, New York"
98636,22968,1400000US36061023801,"Census Tract 238.01, New York County, New York"
108889,12967,1400000US36061023802,"Census Tract 238.02, New York County, New York"
39095,12497,1400000US36061023900,"Census Tract 239, New York County, New York"
-,**,1400000US36061024000,"Census Tract 240, New York County, New York"
55734,6171,1400000US36061024100,"Census Tract 241, New York County, New York"
25773,4307,1400000US36061024200,"Census Tract 242, New York County, New York"
58077,8019,1400000US36061024301,"Census Tract 243.01, New York County, New York"
24286,4207,1400000US36061024302,"Census Tract 243.02, New York County, New York"
49118,12900,1400000US36061024500,"Census Tract 245, New York County, New York"
62031,32187,1400000US36061024700,"Census Tract 247, New York County, New York"
43182,20614,1400000US36061024900,"Census Tract 249, New York County, New York"
42157,7294,1400000US36061025100,"Census Tract 251, New York County, New York"
55786,5523,1400000US36061025300,"Census Tract 253, New York County, New York"
66466,23878,1400000US36061025500,"Census Tract 255, New York County, New York"
79722,13759,1400000US36061025700,"Census Tract 257, New York County, New York"
63807,14511,1400000US36061025900,"Census Tract 259, New York County, New York"
46853,11493,1400000US36061026100,"Census Tract 261, New York County, New York"
42045,18227,1400000US36061026300,"Census Tract 263, New York County, New York"
91004,12586,1400000US36061026500,"Census Tract 265, New York County, New York"
43542,10031,1400000US36061026700,"Census Tract 267, New York County, New York"
42917,10501,1400000US36061026900,"Census Tract 269, New York County, New York"
72596,13955,1400000US36061027100,"Census Tract 271, New York County, New York"
89882,12143,1400000US36061027300,"Census Tract 273, New York County, New York"
106908,20915,1400000US36061027500,"Census Tract 275, New York County, New York"
28864,9739,1400000US36061027700,"Census Tract 277, New York County, New York"
48245,5072,1400000US36061027900,"Census Tract 279, New York County, New York"
98125,11734,1400000US36061028100,"Census Tract 281, New York County, New York"
56855,12398,1400000US36061028300,"Census Tract 283, New York County, New York"
48504,10797,1400000US36061028500,"Census Tract 285, New York County, New York"
60128,13624,1400000US36061028700,"Census Tract 287, New York County, New York"
47054,10886,1400000US36061029100,"Census Tract 291, New York County, New York"
42525,12344,1400000US36061029300,"Census Tract 293, New York County, New York"
73514,14121,1400000US36061029500,"Census Tract 295, New York County, New York"
-,**,1400000US36061029700,"Census Tract 297, New York County, New York"
19189,4907,1400000US36061029900,"Census Tract 299, New York County, New York"
70223,17384,1400000US36061030300,"Census Tract 303, New York County, New York"
90714,9168,1400000US36061030700,"Census Tract 307, New York County, New York"
32295,8237,1400000US36061030900,"Census Tract 309, New York County, New York"
-,**,1400000US36061031100,"Census Tract 311, New York County, New York"
"250,000+",***,1400000US36061031703,"Census Tract 317.03, New York County, New York"
194153,25255,1400000US36061031704,"Census Tract 317.04, New York County, New York"
-,**,1400000US36061031900,"Census Tract 319, New York County, New York"
150421,22022,1400000US36081000100,"Census Tract 1, Queens County, New York"
70655,15961,1400000US36081000200,"Census Tract 2, Queens County, New York"
63462,5761,1400000US36081000400,"Census Tract 4, Queens County, New York"
83150,16368,1400000US36081000600,"Census Tract 6, Queens County, New York"
134519,14052,1400000US36081000700,"Census Tract 7, Queens County, New York"
66439,10083,1400000US36081000800,"Census Tract 8, Queens County, New York"
97702,9004,1400000US36081001000,"Census Tract 10, Queens County, New York"
68529,16986,1400000US36081001200,"Census Tract 12, Queens County, New York"
71620,8220,1400000US36081001400,"Census Tract 14, Queens County, New York"
83816,15415,1400000US36081001600,"Census Tract 16, Queens County, New York"
69479,25133,1400000US36081001800,"Census Tract 18, Queens County, New York"
141914,14843,1400000US36081001900,"Census Tract 19, Queens County, New York"
86938,11605,1400000US36081002000,"Census Tract 20, Queens County, New York"
77813,21725,1400000US36081002200,"Census Tract 22, Queens County, New York"
73250,21102,1400000US36081002400,"Census Tract 24, Queens County, New York"
19178,2927,1400000US36081002500,"Census Tract 25, Queens County, New York"
87019,31713,1400000US36081002600,"Census Tract 26, Queens County, New York"
59398,9040,1400000US36081002800,"Census Tract 28, Queens County, New York"
60278,19094,1400000US36081003000,"Census Tract 30, Queens County, New York"
81635,16001,1400000US36081003100,"Census Tract 31, Queens County, New York"
53600,13833,1400000US36081003200,"Census Tract 32, Queens County, New York"
89669,10126,1400000US36081003300,"Census Tract 33, Queens County, New York"
76923,10379,1400000US36081003400,"Census Tract 34, Queens County, New York"
80868,11215,1400000US36081003600,"Census Tract 36, Queens County, New York"
-,**,1400000US36081003700,"Census Tract 37, Queens County, New York"
71111,19295,1400000US36081003800,"Census Tract 38, Queens County, New York"
48269,11304,1400000US36081003900,"Census Tract 39, Queens County, New York"
80192,10993,1400000US36081004001,"Census Tract 40.01, Queens County, New York"
64196,49133,1400000US36081004002,"Census Tract 40.02, Queens County, New York"
57554,17202,1400000US36081004200,"Census Tract 42, Queens County, New York"
22939,8115,1400000US36081004300,"Census Tract 43, Queens County, New York"
69583,15714,1400000US36081004401,"Census Tract 44.01, Queens County, New York"
76328,21197,1400000US36081004500,"Census Tract 45, Queens County, New York"
38542,11528,1400000US36081004700,"Census Tract 47, Queens County, New York"
-,**,1400000US36081005000,"Census Tract 50, Queens County, New York"
50868,4851,1400000US36081005100,"Census Tract 51, Queens County, New York"
62250,18894,1400000US36081005200,"Census Tract 52, Queens County, New York"
86677,14926,1400000US36081005300,"Census Tract 53, Queens County, New York"
77854,7852,1400000US36081005400,"Census Tract 54, Queens County, New York"
71628,7478,1400000US36081005500,"Census Tract 55, Queens County, New York"
68156,5382,1400000US36081005700,"Census Tract 57, Queens County, New York"
90230,12433,1400000US36081005800,"Census Tract 58, Queens County, New York"
82208,8872,1400000US36081005900,"Census Tract 59, Queens County, New York"
77941,18127,1400000US36081006100,"Census Tract 61, Queens County, New York"
61514,4839,1400000US36081006201,"Census Tract 62.01, Queens County, New York"
53676,12746,1400000US36081006202,"Census Tract 62.02, Queens County, New York"
87719,19229,1400000US36081006300,"Census Tract 63, Queens County, New York"
77372,6429,1400000US36081006501,"Census Tract 65.01, Queens County, New York"
84070,4624,1400000US36081006502,"Census Tract 65.02, Queens County, New York"
79953,20597,1400000US36081006900,"Census Tract 69, Queens County, New York"
76420,12161,1400000US36081007100,"Census Tract 71, Queens County, New York"
81963,6536,1400000US36081007300,"Census Tract 73, Queens County, New York"
75982,15090,1400000US36081007500,"Census Tract 75, Queens County, New York"
92500,11401,1400000US36081007700,"Census Tract 77, Queens County, New York"
68463,15872,1400000US36081007900,"Census Tract 79, Queens County, New York"
84375,20102,1400000US36081008100,"Census Tract 81, Queens County, New York"
60951,11393,1400000US36081008300,"Census Tract 83, Queens County, New York"
48203,17086,1400000US36081008500,"Census Tract 85, Queens County, New York"
77545,20907,1400000US36081008600,"Census Tract 86, Queens County, New York"
26750,5883,1400000US36081008700,"Census Tract 87, Queens County, New York"
76875,17650,1400000US36081008800,"Census Tract 88, Queens County, New York"
71767,11976,1400000US36081009100,"Census Tract 91, Queens County, New York"
62308,29652,1400000US36081009400,"Census Tract 94, Queens County, New York"
82500,12390,1400000US36081009500,"Census Tract 95, Queens County, New York"
91125,10443,1400000US36081009600,"Census Tract 96, Queens County, New York"
91675,13175,1400000US36081009700,"Census Tract 97, Queens County, New York"
76917,12287,1400000US36081009800,"Census Tract 98, Queens County, New York"
-,**,1400000US36081009900,"Census Tract 99, Queens County, New York"
109583,21534,1400000US36081010000,"Census Tract 100, Queens County, New York"
67273,7466,1400000US36081010100,"Census Tract 101, Queens County, New York"
67404,19395,1400000US36081010200,"Census Tract 102, Queens County, New York"
72941,10816,1400000US36081010300,"Census Tract 103, Queens County, New York"
67083,12805,1400000US36081010400,"Census Tract 104, Queens County, New York"
65551,9824,1400000US36081010500,"Census Tract 105, Queens County, New York"
66094,6763,1400000US36081010600,"Census Tract 106, Queens County, New York"
-,**,1400000US36081010701,"Census Tract 107.01, Queens County, New York"
67617,11962,1400000US36081010800,"Census Tract 108, Queens County, New York"
81667,15497,1400000US36081011000,"Census Tract 110, Queens County, New York"
81250,9575,1400000US36081011100,"Census Tract 111, Queens County, New York"
63472,13738,1400000US36081011200,"Census Tract 112, Queens County, New York"
83146,15123,1400000US36081011300,"Census Tract 113, Queens County, New York"
49223,14922,1400000US36081011400,"Census Tract 114, Queens County, New York"
81458,28517,1400000US36081011500,"Census Tract 115, Queens County, New York"
80313,27919,1400000US36081011600,"Census Tract 116, Queens County, New York"
85833,23755,1400000US36081011700,"Census Tract 117, Queens County, New York"
70333,18201,1400000US36081011800,"Census Tract 118, Queens County, New York"
68897,17502,1400000US36081011900,"Census Tract 119, Queens County, New York"
62105,10923,1400000US36081012000,"Census Tract 120, Queens County, New York"
83056,9730,1400000US36081012100,"Census Tract 121, Queens County, New York"
72552,21187,1400000US36081012200,"Census Tract 122, Queens County, New York"
96086,15094,1400000US36081012301,"Census Tract 123.01, Queens County, New York"
76758,7495,1400000US36081012400,"Census Tract 124, Queens County, New York"
83984,9879,1400000US36081012500,"Census Tract 125, Queens County, New York"
73634,7858,1400000US36081012601,"Census Tract 126.01, Queens County, New York"
54899,12296,1400000US36081012602,"Census Tract 126.02, Queens County, New York"
66250,8672,1400000US36081012800,"Census Tract 128, Queens County, New York"
73147,16247,1400000US36081013000,"Census Tract 130, Queens County, New York"
68359,11809,1400000US36081013200,"Census Tract 132, Queens County, New York"
57891,17684,1400000US36081013400,"Census Tract 134, Queens County, New York"
78681,13391,1400000US36081013500,"Census Tract 135, Queens County, New York"
76538,12075,1400000US36081013600,"Census Tract 136, Queens County, New York"
97100,13261,1400000US36081013700,"Census Tract 137, Queens County, New York"
68125,8508,1400000US36081013800,"Census Tract 138, Queens County, New York"
71439,17954,1400000US36081014000,"Census Tract 140, Queens County, New York"
66923,11612,1400000US36081014100,"Census Tract 141, Queens County, New York"
68657,14504,1400000US36081014201,"Census Tract 142.01, Queens County, New York"
67614,25920,1400000US36081014202,"Census Tract 142.02, Queens County, New York"
70197,11363,1400000US36081014300,"Census Tract 143, Queens County, New York"
56875,14502,1400000US36081014400,"Census Tract 144, Queens County, New York"
74926,7052,1400000US36081014500,"Census Tract 145, Queens County, New York"
83333,11541,1400000US36081014700,"Census Tract 147, Queens County, New York"
64901,14584,1400000US36081014800,"Census Tract 148, Queens County, New York"
69659,13108,1400000US36081014900,"Census Tract 149, Queens County, New York"
92438,27020,1400000US36081015000,"Census Tract 150, Queens County, New York"
69083,15300,1400000US36081015100,"Census Tract 151, Queens County, New York"
64643,11131,1400000US36081015200,"Census Tract 152, Queens County, New York"
80161,9388,1400000US36081015300,"Census Tract 153, Queens County, New York"
75118,16408,1400000US36081015400,"Census Tract 154, Queens County, New York"
95208,21931,1400000US36081015500,"Census Tract 155, Queens County, New York"
69152,3464,1400000US36081015600,"Census Tract 156, Queens County, New York"
62500,11636,1400000US36081015700,"Census Tract 157, Queens County, New York"
80507,14104,1400000US36081015801,"Census Tract 158.01, Queens County, New York"
85494,16427,1400000US36081015802,"Census Tract 158.02, Queens County, New York"
63818,9853,1400000US36081015900,"Census Tract 159, Queens County, New York"
74453,15566,1400000US36081016100,"Census Tract 161, Queens County, New York"
22317,3159,1400000US36081016300,"Census Tract 163, Queens County, New York"
79938,9599,1400000US36081016400,"Census Tract 164, Queens County, New York"
68229,23088,1400000US36081016600,"Census Tract 166, Queens County, New York"
96607,12339,1400000US36081016800,"Census Tract 168, Queens County, New York"
58066,4511,1400000US36081016900,"Census Tract 169, Queens County, New York"
70147,16534,1400000US36081017000,"Census Tract 170, Queens County, New York"
-,**,1400000US36081017100,"Census Tract 171, Queens County, New York"
70804,9261,1400000US36081017200,"Census Tract 172, Queens County, New York"
77875,23958,1400000US36081017400,"Census Tract 174, Queens County, New York"
68167,5150,1400000US36081017600,"Census Tract 176, Queens County, New York"
72708,18108,1400000US36081017800,"Census Tract 178, Queens County, New York"
48950,13277,1400000US36081017900,"Census Tract 179, Queens County, New York"
73500,19095,1400000US36081018000,"Census Tract 180, Queens County, New York"
63068,9973,1400000US36081018101,"Census Tract 181.01, Queens County, New York"
70135,7764,1400000US36081018102,"Census Tract 181.02, Queens County, New York"
63958,11448,1400000US36081018200,"Census Tract 182, Queens County, New York"
75453,4972,1400000US36081018300,"Census Tract 183, Queens County, New York"
66806,32227,1400000US36081018401,"Census Tract 184.01, Queens County, New York"
72137,8188,1400000US36081018402,"Census Tract 184.02, Queens County, New York"
58500,18252,1400000US36081018501,"Census Tract 185.01, Queens County, New York"
74799,17463,1400000US36081018502,"Census Tract 185.02, Queens County, New York"
65875,13865,1400000US36081018600,"Census Tract 186, Queens County, New York"
70326,13931,1400000US36081018700,"Census Tract 187, Queens County, New York"
81579,30303,1400000US36081018800,"Census Tract 188, Queens County, New York"
72453,5037,1400000US36081018900,"Census Tract 189, Queens County, New York"
88365,11288,1400000US36081019000,"Census Tract 190, Queens County, New York"
64627,19725,1400000US36081019200,"Census Tract 192, Queens County, New York"
75069,12579,1400000US36081019400,"Census Tract 194, Queens County, New York"
71548,9125,1400000US36081019600,"Census Tract 196, Queens County, New York"
67938,16756,1400000US36081019800,"Census Tract 198, Queens County, New York"
41250,27966,1400000US36081019900,"Census Tract 199, Queens County, New York"
81667,16128,1400000US36081020200,"Census Tract 202, Queens County, New York"
68147,20744,1400000US36081020400,"Census Tract 204, Queens County, New York"
56389,15881,1400000US36081020500,"Census Tract 205, Queens County, New York"
67298,10781,1400000US36081020600,"Census Tract 206, Queens County, New York"
84653,30651,1400000US36081020800,"Census Tract 208, Queens County, New York"
43889,6159,1400000US36081021200,"Census Tract 212, Queens County, New York"
56194,5237,1400000US36081021400,"Census Tract 214, Queens County, New York"
77579,11624,1400000US36081021600,"Census Tract 216, Queens County, New York"
-,**,1400000US36081021900,"Census Tract 219, Queens County, New York"
76330,14588,1400000US36081022001,"Census Tract 220.01, Queens County, New York"
71643,10497,1400000US36081022002,"Census Tract 220.02, Queens County, New York"
-,**,1400000US36081022900,"Census Tract 229, Queens County, New York"
94667,34815,1400000US36081023000,"Census Tract 230, Queens County, New York"
70268,10289,1400000US36081023200,"Census Tract 232, Queens County, New York"
49544,12880,1400000US36081023500,"Census Tract 235, Queens County, New York"
69046,9991,1400000US36081023600,"Census Tract 236, Queens County, New York"
51823,6479,1400000US36081023800,"Census Tract 238, Queens County, New York"
45400,12860,1400000US36081024000,"Census Tract 240, Queens County, New York"
69583,8355,1400000US36081024300,"Census Tract 243, Queens County, New York"
57817,7268,1400000US36081024500,"Census Tract 245, Queens County, New York"
-,**,1400000US36081024600,"Census Tract 246, Queens County, New York"
71591,18361,1400000US36081024700,"Census Tract 247, Queens County, New York"
56853,8886,1400000US36081024900,"Census Tract 249, Queens County, New York"
64763,8648,1400000US36081025100,"Census Tract 251, Queens County, New York"
63864,5072,1400000US36081025301,"Census Tract 253.01, Queens County, New York"
64743,19106,1400000US36081025302,"Census Tract 253.02, Queens County, New York"
37897,5988,1400000US36081025400,"Census Tract 254, Queens County, New York"
78088,17359,1400000US36081025500,"Census Tract 255, Queens County, New York"
71875,14261,1400000US36081025700,"Census Tract 257, Queens County, New York"
67875,20471,1400000US36081025800,"Census Tract 258, Queens County, New York"
70337,10690,1400000US36081025900,"Census Tract 259, Queens County, New York"
62585,9472,1400000US36081026000,"Census Tract 260, Queens County, New York"
54200,10476,1400000US36081026100,"Census Tract 261, Queens County, New York"
72344,15512,1400000US36081026200,"Census Tract 262, Queens County, New York"
52015,19445,1400000US36081026300,"Census Tract 263, Queens County, New York"
55590,4381,1400000US36081026400,"Census Tract 264, Queens County, New York"
54091,5152,1400000US36081026500,"Census Tract 265, Queens County, New York"
28969,6496,1400000US36081026600,"Census Tract 266, Queens County, New York"
50613,6556,1400000US36081026700,"Census Tract 267, Queens County, New York"
57359,10623,1400000US36081026901,"Census Tract 269.01, Queens County, New York"
51406,5541,1400000US36081026902,"Census Tract 269.02, Queens County, New York"
96920,31527,1400000US36081027000,"Census Tract 270, Queens County, New York"
54665,10301,1400000US36081027100,"Census Tract 271, Queens County, New York"
63917,22083,1400000US36081027200,"Census Tract 272, Queens County, New York"
47943,6031,1400000US36081027300,"Census Tract 273, Queens County, New York"
75380,13642,1400000US36081027400,"Census Tract 274, Queens County, New York"
53764,16808,1400000US36081027500,"Census Tract 275, Queens County, New York"
57368,36193,1400000US36081027600,"Census Tract 276, Queens County, New York"
51901,12703,1400000US36081027700,"Census Tract 277, Queens County, New York"
42857,12065,1400000US36081027800,"Census Tract 278, Queens County, New York"
60911,14938,1400000US36081027900,"Census Tract 279, Queens County, New York"
64911,21253,1400000US36081028000,"Census Tract 280, Queens County, New York"
60720,13773,1400000US36081028100,"Census Tract 281, Queens County, New York"
76434,7849,1400000US36081028200,"Census Tract 282, Queens County, New York"
65929,7878,1400000US36081028300,"Census Tract 283, Queens County, New York"
90257,27682,1400000US36081028400,"Census Tract 284, Queens County, New York"
78508,19322,1400000US36081028500,"Census Tract 285, Queens County, New York"
66016,2767,1400000US36081028700,"Census Tract 287, Queens County, New York"
71518,16837,1400000US36081028800,"Census Tract 288, Queens County, New York"
68089,9780,1400000US36081028900,"Census Tract 289, Queens County, New York"
57989,11004,1400000US36081029100,"Census Tract 291, Queens County, New York"
65982,18616,1400000US36081029300,"Census Tract 293, Queens County, New York"
78199,17808,1400000US36081029400,"Census Tract 294, Queens County, New York"
69534,8578,1400000US36081029500,"Census Tract 295, Queens County, New York"
64135,15034,1400000US36081029700,"Census Tract 297, Queens County, New York"
-,**,1400000US36081029900,"Census Tract 299, Queens County, New York"
76755,10312,1400000US36081030600,"Census Tract 306, Queens County, New York"
49451,15133,1400000US36081030902,"Census Tract 309.02, Queens County, New York"
78590,8722,1400000US36081030903,"Census Tract 309.03, Queens County, New York"
70481,23410,1400000US36081030904,"Census Tract 309.04, Queens County, New York"
62021,11242,1400000US36081031700,"Census Tract 317, Queens County, New York"
78355,11032,1400000US36081032000,"Census Tract 320, Queens County, New York"
58145,13820,1400000US36081032700,"Census Tract 327, Queens County, New York"
99167,19533,1400000US36081032800,"Census Tract 328, Queens County, New York"
55395,17913,1400000US36081032900,"Census Tract 329, Queens County, New York"
80833,9283,1400000US36081033000,"Census Tract 330, Queens County, New York"
-,**,1400000US36081033100,"Census Tract 331, Queens County, New York"
81311,8459,1400000US36081033401,"Census Tract 334.01, Queens County, New York"
55594,8200,1400000US36081033402,"Census Tract 334.02, Queens County, New York"
73231,13166,1400000US36081033700,"Census Tract 337, Queens County, New York"
48182,23254,1400000US36081033900,"Census Tract 339, Queens County, New York"
55492,5521,1400000US36081034700,"Census Tract 347, Queens County, New York"
46920,12824,1400000US36081035100,"Census Tract 351, Queens County, New York"
93750,15632,1400000US36081035200,"Census Tract 352, Queens County, New York"
49750,24486,1400000US36081035300,"Census Tract 353, Queens County, New York"
64167,24835,1400000US36081035700,"Census Tract 357, Queens County, New York"
95000,21170,1400000US36081035800,"Census Tract 358, Queens County, New York"
47419,5273,1400000US36081036100,"Census Tract 361, Queens County, New York"
57802,5731,1400000US36081036300,"Census Tract 363, Queens County, New York"
51250,9019,1400000US36081036500,"Census Tract 365, Queens County, New York"
68264,12105,1400000US36081036600,"Census Tract 366, Queens County, New York"
52955,16235,1400000US36081036700,"Census Tract 367, Queens County, New York"
72000,20418,1400000US36081036800,"Census Tract 368, Queens County, New York"
67419,15581,1400000US36081037100,"Census Tract 371, Queens County, New York"
48913,11325,1400000US36081037300,"Census Tract 373, Queens County, New York"
56875,10277,1400000US36081037500,"Census Tract 375, Queens County, New York"
81625,16976,1400000US36081037600,"Census Tract 376, Queens County, New York"
71728,7976,1400000US36081037700,"Census Tract 377, Queens County, New York"
72799,9404,1400000US36081037900,"Census Tract 379, Queens County, New York"
61635,7517,1400000US36081038100,"Census Tract 381, Queens County, New York"
-,**,1400000US36081038301,"Census Tract 383.01, Queens County, New York"
-,**,1400000US36081038302,"Census Tract 383.02, Queens County, New York"
75114,7264,1400000US36081038400,"Census Tract 384, Queens County, New York"
79650,12501,1400000US36081039400,"Census Tract 394, Queens County, New York"
100063,37383,1400000US36081039800,"Census Tract 398, Queens County, New York"
70282,10774,1400000US36081039900,"Census Tract 399, Queens County, New York"
100813,14240,1400000US36081040000,"Census Tract 400, Queens County, New York"
59214,8277,1400000US36081040100,"Census Tract 401, Queens County, New York"
