boro_ctcode,asthma_rate,med_income_10thou,wghtd_avg_mmpy,prox_score
1015801,8,16.1259,54.8,4.805
4046700,8.2,4.0152,36.2,1.745
1009400,7.9,15.0893,28.3,2.621
3046800,10.4,7.275,25.8,1.077
2023301,11.3,3.0861,34.6,3.423
3076200,10.1,5.4571,19.5,0
3051602,12,5.4879,19.5,4.115
3044000,9.7,5.142,24.872,2.6239999999999997
4010400,10.6,6.7083,31.4,0.254
2005400,11.7,3.5189,22.9,3.74
4051500,8.7,8.2487,19.6,0.664
5030301,9.4,8.5826,10.7004,4.526999999999999
4041400,12.3,5.8885,16,1.9030000000000005
1013000,8,19.6964,54.8,1.953
3116800,10.1,6.2375,20,3.939
3115600,13.2,2.1301,20,4.247
5017300,10.4,3.6707,11.1,4.292
1014602,7.9,10.8623,54.8,4.814
5003600,9,8.8097,10.7004,3.846
3053400,9.9,3.9917,19.5,3.4899999999999998
4017800,11.4,7.2708,31.4,3.5420000000000003
3038100,12.9,4.5667,21.7,0.808
3080000,10.8,8.375,21.7,4.161999999999999
3048500,8.7,10.3173,23.8923,2.888
4059100,8.6,7.0867000000000004,19.6,0.565
1015400,8.1,10.0152,54.8,4.723
3039700,11.6,4.5685,16.2197,4.216
3077200,10.3,6.4205,19.5,0.9420000000000001
2040701,10.5,3.4695,25,4.576
4038400,12.1,7.5114,18.0022,3.4179999999999997
4070900,7.5,9.7026,42.9,0.074
3089400,12.3,4.3795,24.8969,0
4033900,8,4.8182,33.7,2.463
4015700,8.2,6.25,16.7,4.939
3030300,13.7,3.8571,24.9,3.355
3003600,8.7,6.9632,26.2,0
4097204,12,4.6051,6.8,3.622
3111800,12.5,3.939,20,1.251
3041800,10.1,4.5536,22.2,4.007000000000001
4052800,12.1,8.325,16,2.097
4030904,8,7.0481,33.547000000000004,3.1870000000000003
3034700,12.4,4.3849,25.1,2.593
2037400,12.7,2.7695,17.8,4.714
2004600,11.4,2.136,22.9,3.9690000000000003
3121000,12.3,1.5833,20,2.096
3005300,9.4,10.4583,24.7256,3.184
4018501,8.1,5.85,41.1,3.188
3050300,8.7,9.6216,23.9,4.537000000000001
4120300,7.4,6.0179,19.5,2.08
4065900,9,10.0039,19.6,2.152
4036700,9.9,5.2955,33.7,3.5840000000000005
1004000,8.4,8.7574,49.5,4.777
3053200,8.9,6.5972,19.5,0.366
3048800,9.3,5.4067,25.8,2.8960000000000004
1010602,7.6,16.6513,54.715799999999994,4.26
4002800,9.2,5.9398,19.5,2.039
3007200,9.4,4.0574,32,4.756
3087401,12.3,4.425,21.7,2.314
3020800,8.7,6.2432,26.2,0.409
3022600,9.3,4.6611,25.8,4.288
3098200,13.6,2.0751,14.9,2.6310000000000002
3036002,9.5,1.6073,19.4,0
4155101,7.6,5.5313,30.1,0
1015001,8.1,16.1776,54.8,4.8740000000000006
3073600,11,7.5153,14.9,4.692
4017000,11.4,7.0147,31.4,1.5620000000000003
3032300,11.2,7.7645,21.7,4.198
4072100,8.4,6.3561,42.9,1.6799999999999997
4111300,7.9,10.2222,30.2,0.275
4134100,7.3,9,34.3,1.4320000000000002
3024900,11.1,7.0268,21.7,3.702
2040100,11.3,3.7012,25.019199999999998,4.071
4023800,9.1,5.1823,20.7397,4.267
3023200,11,3.8818,25.8,0.722
3049700,8.7,9.1557,23.9,4.022
3088800,12.5,6.0435,21.8,4.604000000000001
5013203,9.4,8.7014,6.3,3.6959999999999997
2043600,11.5,6.625,17.8,1.8850000000000002
3035601,9.3,3.2111,19.4,4.3309999999999995
3007600,8.9,4.295,32,2.7510000000000003
3026800,9.1,4.4517,17.8,0.621
4006501,8.3,7.7372,16.7,3.0050000000000003
3061003,9.1,5.0887,19.4,3.413
1023100,10.9,5.0149,40.825700000000005,3.71
3067000,10.7,8.125,14.9,4.576
3000200,10.3,5.608,32,4.592
3082800,11.9,5.585,21.797700000000003,4.7170000000000005
4079701,7.1,3.2017,19.5,4.283
3028600,9.2,4.0325,17.7822,3.186
2016000,9.8,7.9756,26.447,2.938
3041000,9.4,4.84,17.8,3.028
4157901,7.6,10.2725,30.1,1.9680000000000002
2033202,10.5,4.1969,13,3.894
1018300,7.9,11.7679,46.3,2.8939999999999992
2029700,8.5,9.121,15.4,0
4005300,8,8.6677,16.7,2.0740000000000003
2023704,12,2.0679,34.6,2.3550000000000004
3045600,9.8,4.1806,24.8172,4.260000000000001
4029300,7.2,6.5982,41.1,4.604
4056400,9,5.7132,30.0699,3.629
4091900,8.7,4.965,19.4805,3.808
3015300,8.3,13.8594,24.8,0
4074900,7.4,16.375,42.857099999999996,2.28
3050202,8.2,10.2656,32,3.287
3037300,12.5,4.5179,24.9,3.6980000000000004
5023100,9.6,8.2599,10.7,1.43
1017300,8.5,13.5233,46.253699999999995,4.457999999999999
4000200,8.4,7.0655,19.5,0
4063000,11.4,11.2438,30.1,1.901
1005600,8.4,14.5,28.3,4.235
2007100,10.5,4.2292,27.9,4.462
4016600,10.8,6.8229,31.4,1.131
1021500,12.1,5.1719,29.4,2.136
2038100,10.9,3.8905,34.6,3.657
1018800,9.6,4.116,59.6,4.857
2020400,10.2,5.1199,26.5,3.7600000000000002
2033800,12.1,5.1204,14.392,4.1530000000000005
4027300,8.4,4.7943,33.705000000000005,4.252
3027300,12.2,5.6786,21.7,1.1800000000000002
4077300,8,7.35,11.2554,4.322
4010800,9.6,6.7617,19.523799999999998,0.609
1020500,9.5,12.125,43.7,2.974
1008800,7.7,12.6788,67.5,4.837
3013200,9.1,5.5865,26.2,3.846
2022902,11.6,3.4167,32.3,4.032
3036502,11.3,3.875,24.8363,4.178
4069000,11.7,9.6875,30.1,0.193
4121500,7.9,7.9297,19.5296,3.289
4003900,8.9,4.8269,16.7,4.538
3040800,8.3,8.0169,17.8,1.2570000000000001
3046000,8.9,6.1023,19.5,2.181
3040200,8.4,5.7404,19.1684,4.0649999999999995
3012100,8.7,9.8906,24.8,4.768
1002700,6.6,6.2083,49.5,4.741
1001001,7.9,8.125,49.4505,4.388
3093200,11,6.625,20.0888,3.7699999999999996
2005002,11,3.1795,22.9,3.6850000000000005
3052000,9.5,8.1875,19.5,1.316
3043900,9.5,4.2148,16.2034,2.5149999999999997
1011402,7.9,15.2171,54.786199999999994,4.818
5024800,9.3,9.2237,6.293699999999999,4.053
3054600,9.5,4.7344,19.6485,2.822
3058200,9.5,5.2644,22.2,4.314
2037504,11.8,2.0644,32.5,4.214
4054200,9.6,7.2966,30.1,1.825
4008600,9,7.7545,31.4,3.358
3078000,11.6,8.2273,21.7724,0
4012800,8.5,6.625,19.5,1.9889999999999999
3019500,9.3,9.9853,42.5,4.179
3116400,11.9,5.0853,20,0
4071305,7.7,8.1746,42.9,4.05
3003900,8.9,10.5,42.4823,4.853999999999999
3033900,12.1,4.0417,25.1,0.27599999999999997
4018700,7.7,7.0326,41.1,4.385
3019700,9.3,11.8958,42.5,4.669
1014900,7.8,14.9212,46.253699999999995,4.8149999999999995
2031000,9.6,8.7336,13,2.184
2023900,11.3,2.7615,33.2944,4.61
4029700,8,6.4135,16.7244,3.714
4018200,11.9,6.3958,16,3.503
1025300,9.3,5.5786,45.9,4.379
2021001,11.2,5.4076,22.9,4.093
4096400,11.2,7.7292,6.7932,1.6260000000000003
4037700,9.2,7.1728,33.7,3.482
1022000,10.8,6.9926,29.4,3.859
1015002,7.8,21.4831,54.8,3.216
4002400,8.7,7.325,19.5,0.516
5018701,9.2,10.4118,10.7008,4.433999999999999
5002100,10.2,5.0489,10.6893,4.705000000000001
3032100,11.4,5.7574,21.7,4.724
2005600,11.4,2.7153,22.9,1.789
4014400,9.1,5.6875,19.5,2.8689999999999998
3042200,9.5,5.9904,22.2,3.668
5009601,9.2,9.1563,11.1,3.177
2021501,11.4,3.375,34.6,4.5920000000000005
3074800,9.8,8.9917,18.308600000000002,0.32100000000000006
4071306,7.9,8.2205,42.9,3.517
1000700,7.9,18.4609,35.119,4.259
4101001,11.2,4.1332,6.7932,0.068
1004400,8.2,10.452,67.4204,1.3170000000000002
4145101,7.7,7.1111,30.2,3.272
3016900,8.4,11.7256,32,2.384
4037500,8.6,5.6875,34.5675,4.786
5004700,9.6,8.8571,10.7004,3.082
2004100,11.9,1.9643,27.9,3.255
3112600,12.3,2.8149,20,3.827
3053900,11.9,2.0902,23.9372,4.582
1028700,8.7,6.0128,45.9,2.6609999999999996
4052100,9.1,9.35,19.6,0.21
3117202,9.8,4.9615,20,0.461
2018500,12,2.5808,12.4,4.507000000000001
3022000,11.3,3.2088,25.8,0
3049200,9.3,6.2604,25.8,4.51
3085400,11.9,5.9531,21.8,0.381
3052800,8.5,8.7212,19.5,1.845
3119800,10.3,3.7025,20,4.659999999999999
4003300,7.3,8.9669,17.676000000000002,3.845
4045400,7.8,4.9968,34.26339999999999,2.29
3006600,8.7,7.025,26.2,0
3050700,10.4,3.5469,23.891199999999998,4.766
2009000,11.2,2.4487,24.363899999999997,3.4989999999999997
4116700,8,4.0714,19.5,1.971
3032800,10.1,4.1353,19.4,0
3082000,12.7,4.6992,21.7848,4.793
5031901,12.9,2.125,10.7,2.996
3039100,9,7.0945,16.2,3.649
4099100,8.3,10.0965,19.5,1.5060000000000002
3077000,11.2,5.9231,19.5,3.315
3021300,11.3,5.2885,21.7,0.8940000000000001
2013100,11.2,2.675,15.3232,1.4969999999999999
3099000,11.3,9.1964,14.9,0.511
3029900,12.7,5.0144,21.7136,4.228
2022300,11.6,2.6761,32.3,3.2680000000000002
3056400,8.6,8.2344,22.2,0
4065000,11,9.3409,30.1,1.1800000000000002
1013800,8.1,13.7196,54.8,4.7780000000000005
4025800,12,6.7875,16,3.9350000000000005
2041900,10.3,3.5837,25,1.537
4138501,7,10.2926,30.2,1.2839999999999998
4023200,8.6,7.0268,34.3,1.365
3023500,10.2,6.1607,21.7,4.417
2003100,10.6,4.3255,27.9,4.272
3088000,11.8,4.9,21.7547,4.738
3102800,11,9.5486,11.771,0
4108500,8.2,7.75,28.712699999999998,2.947
3102400,10.6,9.6875,14.9,0
2026701,9.5,4.7656,15.6688,1.1520000000000001
4043400,11.6,10.4063,16,2.3530000000000006
4006100,8.2,7.7941,16.7,3.686
1002201,8.7,3.0703,49.5,2.3080000000000003
2025300,10.7,3.6481,25.0288,4.5200000000000005
4027800,12.7,4.2857,16,3.7509999999999994
4084602,10.6,6.5893,31.3372,4.3870000000000005
3035200,11.2,1.4167,19.3224,0
3011700,8.6,10.1628,26.7008,4.597999999999999
3008200,8.9,4.1831,32,3.4210000000000003
3095600,12.4,6.75,14.9,3.9539999999999997
2029301,8.7,10.3125,15.3846,0
3000900,7.8,16.9255,42.4823,4.519
4055900,8.5,7,19.5932,4.131
5014700,8.8,9.9856,10.7,2.457
3070201,9,10.8669,14.8851,0.247
1006700,8,10.7908,38.2,4.8100000000000005
3067800,11.5,9.6275,14.9,2.527
3057500,8.8,8.7561,23.9,4.7250000000000005
3028000,8.7,7.5677,17.7822,3.914
3025700,9.7,6.9074,21.7,3.9499999999999993
4089200,9,11.3269,31.148799999999998,1.196
3059800,9.4,7.5612,22.2,0
1005200,8.1,16.6094,28.3198,4.572
2042400,12.2,8.6422,17.8,3.4120000000000004
1001402,8.5,2.7355,49.5,4.381
3064600,9,9.5391,14.9,2.4970000000000003
3051001,12.3,5.5435,19.5,3.695
5018902,8.8,10.2525,11.0716,3.942
4015900,9,6.3818,16.7,4.094
5012805,9.7,8.0379,5.8275,0.954
3092200,12.6,4.2949,24.9,4.535
4004300,11,2.2939,16.7,3.9979999999999998
5001800,9,8.0313,0.0111,3.196
4093800,9.9,5.2196,6.7932,2.5349999999999997
3012901,8.6,11.9875,27.5435,4.630999999999999
4026100,7.7,5.42,41.1,4.108
4011300,8.5,8.3146,16.7,1.596
4046000,9.5,5.0346,16,4.686
3025600,8.9,5.1625,17.8,3.9879999999999995
4050000,12,5.615,16,3.989
4057900,9,5.9306,19.6,4.156
4019900,8.9,4.125,41.0589,4.0969999999999995
3094600,11.6,6.675,21.793100000000003,0.668
2045102,9.9,7.5089,17.8,2.6870000000000003
1008400,7,15.875,28.3,3.29
2015300,12.2,2.4438,12.4,3.96
4124100,7.9,7.2446,34.3,1.194
4036300,9.4,5.7802,33.7,3.9129999999999994
2046202,12.2,6.2532,17.8,4.401999999999999
1023502,11.9,3.9911,29.4,3.2350000000000003
3057000,8.4,7.5761,22.2,2.9510000000000005
4140901,7.3,8.5,30.204099999999997,4.5600000000000005
2031800,9.5,8.6429,13,1.636
3043300,10,2.4766,16.2,3.292
5007000,9.8,7.6149,9.8346,2.2590000000000003
2026300,10.8,1.9629,25,3.0720000000000005
3078800,12.5,4.6833,20.438399999999998,4.436
4031700,8.8,6.2021,13.914700000000002,3.9849999999999994
1011800,8.1,14.1667,54.8,4.890000000000001
4009400,10.4,6.2308,31.4,2.936
3020000,9.5,7.5438,26.2,0
4040400,11.7,7.1066,16,3.625
3062200,9.4,7.429,22.1112,0
4094203,10.2,5.7411,6.779599999999999,0.48000000000000004
3113200,11.8,5.9,20.7742,1.52
1009900,8,14.1672,48.6026,4.689
4018000,11.9,7.35,31.4,4.469
3004500,8.1,14.8064,24.817700000000002,2.907
2006300,10.5,3.7306,31.4332,4.52
4001800,8.8,6.9479,19.5,4.2379999999999995
4012400,8.7,7.6758,19.5,2.3579999999999997
4035200,11.8,9.375,16.0141,4.122999999999999
4055400,8.7,7.4821,30.1,3.429
4099801,10.8,7.5921,6.8,0.937
3105804,12,3.2292,18.2617,4.268999999999999
4033402,12,5.5594,16,2.5110000000000006
3016500,8.1,17.3939,24.7504,1.032
1000202,9.2,3.5466,49.366,0.9020000000000001
4085900,7.5,5.8609,19.5,2.954
4014900,8.5,6.9659,16.7,3.5220000000000002
2034500,9.2,7.4013,15.4,3.2370000000000005
3016000,8.9,8.2837,26.2,3.9320000000000004
4067900,8.8,4.864,19.6,4.116
2012101,11.5,3.9514,12.4126,3.9269999999999996
3075600,9.1,11.025,19.5027,2.5940000000000003
4146700,7.8,8.8412,30.2,3.564
2040600,13.2,4.9671,17.8,2.3360000000000003
4051600,12,8.7773,30.0859,3.6790000000000003
2019500,11.2,2.7227,32.3,3.949
3031300,11.8,5.1818,25.1,3.348
5016901,9.1,9.875,10.7008,4.443
1019900,8.5,9.6282,43.7052,3.702
2036901,12,2.2273,32.5,4.668
3006200,8.7,8.3387,26.2,0
4019400,11.1,7.5069,16,2.099
2017300,12.3,2.0662,32.2235,3.311
3081000,11.9,5.75,21.7,0.582
2038600,12.6,5.1798,17.8,2.044
1024302,12.8,2.4286,29.3706,2.9050000000000002
2022500,11.9,3.8489,32.3,0.9940000000000001
4118500,7.7,4.5948,19.5,2.773
3084600,11.7,5.4153,21.8,3.4960000000000004
3038700,11.7,6.4917,21.7,3.06
1016800,10.2,2.2475,59.6,2.1780000000000004
4047300,7.1,5.6605,36.2,4.131
3009000,9,4.7197,28.9248,4.506
3041700,10,2.4433,16.2,0.171
3030800,9.2,4.7461,19.4,1.9889999999999999
3036900,12.4,3.5977,24.9,4.383
4049500,8.5,7.55,19.6,4.624
2021200,10.2,5.75,22.9,2.2119999999999997
3003700,8.5,15.5682,42.5,4.5840000000000005
4066900,8.4,7.0875,19.6,0.76
2039300,12.1,1.9808,32.5,4.228
3050900,11.8,3.7,23.9,4.431
4003600,8.3,8.0868,19.5,3.572
3034800,9.5,5.4405,19.380599999999998,3.593
4053000,11.3,8.1848,16,0.5720000000000001
1019701,8.5,5.2656,43.674,3.533
1018000,10,3.2194,59.6,4.723
3029100,11.6,8.0526,21.7,0.32499999999999996
3059401,9,6.1283,22.2,0.246
2003800,11.2,3.3681,22.9,4.1
4077905,8,8.2355,34.3,3.691
1006300,8,15.6975,38.2,4.437
4011700,8.9,8.5833,16.7,3.0459999999999994
4077903,8.3,8.0325,34.3,3.983
4018900,7.8,7.2453,41.1,3.47
3048900,12.5,2.4808,23.8769,3.3979999999999997
2038900,11,3.7028,32.5,3.226
2028600,9.1,8.5625,13,4.398999999999999
3026000,8.8,4.8214,17.8,1.7079999999999997
1019100,8.6,11.3125,46.3,3.0850000000000004
2037300,11.7,2.89,32.5,2.091
4004200,8.7,5.7554,19.5,2.6770000000000005
1010800,7.8,16.3854,67.5,4.889
3044600,8.8,6.3708,23.607999999999997,3.446
3098400,11.7,7.1875,14.9,2.6320000000000006
2042600,12.1,8.5023,17.8,3.667
3018000,8.9,6.869,17.8,3.171
3012700,10.8,5.5145,30.2339,4.5729999999999995
4055500,8.5,6.4423,19.596600000000002,3.749
4026400,11.9,5.559,16,3.9299999999999997
4019800,11.9,6.7938,16,0.7450000000000001
1023801,8.3,9.8636,54.5935,1.5130000000000003
4140902,7.6,9.1042,30.208199999999998,2.836
2021601,10.7,3.451,22.9,4.544999999999999
2023000,10.2,3.8958,13,3.7030000000000003
1001800,7.8,5.0568,49.5,4.797999999999999
1022301,9,5.6393,43.6563,3.7089999999999996
5027704,9,10.5341,11.1,3.4079999999999995
1015500,7.8,12.9779,46.253699999999995,2.008
2005300,13.8,1.6583,34.6,4.586
4025400,12.2,3.7897,16,2.497
5005900,9.1,8.1583,10.7,2.748
1005800,7.6,20.7708,28.3,4.784
1030300,9.1,7.0223,45.9,4.186999999999999
1004700,7.9,12.3707,38.1963,4.8870000000000005
3063800,8.7,10.3438,20.1633,0.7409999999999999
3069800,9.3,10.4141,14.8702,2.194
4126700,9.6,7.625,34.3,1.5339999999999998
3010800,8.8,4.5082,28.8938,0
4053601,11.7,10.1136,30.1,0.998
4161700,8.2,11.7813,30.0398,2.206
2026400,9.5,4.8832,26.5,2.842
2041300,9.8,5.3032,25,1.781
3074400,9.3,11.9375,14.9,2.43
3016300,9.1,10.1688,27.4142,3.436
2017701,12.3,2.875,32.2602,3.491
4009800,10.6,7.6917,31.4,0
5017008,9.3,10.9412,6.3,4.029
2007600,11.1,4.6176,22.9,4.308
3018501,13.6,2.613,42.5,4.563
4045600,7.6,9.1346,34.3,0.171
4040100,8.5,5.9214,34.730000000000004,4.17
4008300,8.6,6.0951,16.7,4.3260000000000005
4074300,8.3,6.9138,42.9,4.1930000000000005
5014606,9.3,10.3825,6.3,2.3390000000000004
3077400,11.1,7.1929,19.4908,3.712
3080600,11.9,5.6339,21.7,2.231
1008000,8,13.396,61.776799999999994,4.792
2035100,9.6,9.375,15.4,2.6029999999999998
2023600,11,3.8021,13,4.643000000000001
3004400,8.3,11.8594,26.2,0
3028100,12.5,3.1682,21.7,0.695
1022800,11.8,7.065,29.4,3.849
1009000,7.8,13.5734,67.5,4.742
3047600,11.2,3.5474,25.8,2.0439999999999996
2032600,10.1,9.0656,13,3.212
1009500,9.3,15.3264,28.3408,4.693
3037402,9.5,3.1832,20.1924,3.088
3066000,8.6,12.4821,14.9,2.6980000000000004
1021200,10.6,5.3819,29.460399999999996,3.543
4015801,11.3,8.0507,31.4,2.5829999999999997
2033000,10.8,3.9836,13,4.647
3112000,11.9,3.6447,20,1.3770000000000002
3105801,11.9,2.6112,20,2.2830000000000004
4032900,8.2,5.5395,33.7,3.6180000000000008
3053500,12,3.0699,23.9,4.768
3152200,9,13.5982,19.5,3.1660000000000004
4062100,9.3,6.8558,19.6,3.8869999999999996
3096400,11.9,6.4833,14.9,4.372
3053100,11.3,4.7868,23.8934,4.551
4036800,11.4,7.2,16,2.621
3005000,8.3,13.1042,26.2,0
3075400,9.3,11.5139,19.5,0
3087600,12,4.3625,21.7,3.01
3007400,9.3,3.3934,32,3.958
3079601,10.9,6.2775,21.695600000000002,3.598
3042900,9,5.017,16.2,1.304
4119300,7.8,5.2,19.5,2.598
1016500,8.3,18.3346,46.253699999999995,4.664000000000001
1003100,8.8,16.6786,34.5,4.551
4051000,11,9.0104,16,4.1
3002901,13.1,2.9651,42.5,4.546
4027000,12.3,9.692,16,1.016
1024100,9.6,5.5734,45.8934,3.539
4073100,7.6,9.5536,42.857099999999996,3.9040000000000004
3076400,11.1,6.125,19.5,0
3039300,9.6,7.5256,16.2165,4.257000000000001
1015700,7.8,13.7703,46.253699999999995,4.2
2002800,12.1,5.1138,22.9,3.1449999999999996
4024500,8.2,5.7817,41.1,4.704
3054900,9,11.1071,23.9,4.922000000000001
1027100,8.7,7.2596,45.9,4.369999999999999
4058500,9,7.9898,19.6,2.5180000000000002
2048400,12.3,7.4958,17.8,4.0760000000000005
2014100,11.5,3.1205,12.4341,4.8759999999999994
4015300,8.6,8.0161,16.7,3.5759999999999996
4020500,8.3,5.6389,41.1,4.516
5027302,8.5,8.505,11.1,3.5560000000000005
1014401,8.2,12.4803,54.8,2.715
3051700,7.9,12.6649,23.9,3.522
4051100,8.3,9.5333,19.6,3.7739999999999996
1012600,8.1,10.1494,54.8,4.724
3068800,10.1,8.4276,14.9,3.852
3078600,11.9,5.6781,20.6316,4.311999999999999
4069702,7.4,8.7168,42.87669999999999,1.9929999999999999
3083800,11.6,7.7549,21.8,0.226
3034100,12,5.125,25.1,0.663
3055500,8.1,14.3833,23.9,4.307
5017010,9.4,8.2723,6.3,3.49
3057200,12.9,2.4958,22.2,0.495
3041402,9.8,5.2946,22.2,2.715
3019800,9.4,6.7813,26.174799999999998,0
4095400,11.3,5.7984,6.7932,1.71
4018102,8,7.0135,41.1,3.76
5002002,9,10.0385,11.1,3.416
4002200,8.4,7.7813,19.5,3.4379999999999997
5013302,10.4,4.7905,10.7,4.316
3050000,8.6,9.8421,30.071799999999996,4.41
3038200,11.3,1.8169,19.4,0.482
3039800,8.8,7.1679,22.2,4.356
4150701,7.6,14.6071,30.2,2.688
3118600,9.8,6.4132,20,3.878
4035800,11.8,9.5,30.1,2.5060000000000002
4007300,8.2,8.1963,16.7,1.56
4046800,9.5,7.3512,16,3.874
3089600,12.8,3.7955,24.8969,0.9650000000000001
4086400,9.2,7.5741,31.4,1.895
3060000,9,7.2342,22.2,0
3051400,10.8,6.4259,19.5,1.5930000000000002
2024501,11.4,2.4146,34.6,3.849
5020100,9.1,9.9141,10.7,3.647
3051200,11.4,6.1292,19.5,2.3039999999999994
2037800,12.5,4.1333,17.8,4.312
2004200,12,4.3293,22.9,3.771
4066300,8.6,11,19.6,0.342
3042400,9,6.1005,17.8,3.62
3050400,9,9.8525,29.737000000000002,4.315
4030903,7.5,7.859,33.7,1.919
2039700,11.4,3.3854,31.375,3.516
3026600,9.4,5.125,17.8,0.007
3013600,8.8,8.6165,26.2,1.924
4092900,8.4,6.0973,19.4415,2.936
1020800,10.8,8.8091,29.460399999999996,3.702
3035700,13.5,3.0495,25.093400000000003,2.783
1019300,9.4,5.5476,46.253699999999995,4.486000000000001
4113900,8.3,6.5698,28.9053,3.1699999999999995
3058800,8.8,6.8125,22.2,3.404
3092000,14.3,2.8424,24.469999999999995,2.3360000000000003
3022400,10.2,4.7995,25.8,2.7520000000000002
3073000,11.2,9.1477,14.9,4.504
3029700,12.1,7.0556,21.7,0.838
1007500,8,13.7449,38.1236,4.5009999999999994
4103201,12.7,4.0595,6.8,2.8589999999999995
4061602,11.1,10.8676,30.0699,1.7839999999999998
3047000,10.6,6.1033,25.8,0
1002202,8.3,9.2917,49.5,0
3044100,8.4,4.7754,16.2034,3.5620000000000003
3101800,11.2,8.485,14.8851,1.37
3062600,9.2,5.8102,22.2,0
3014100,8.6,10.125,28.724000000000004,3.6849999999999996
3061600,9.1,11.017,22.133399999999998,0
4041500,8.7,5.1203,36.2,3.798
1023200,12.3,3.6804,29.4,4.557
4028100,7.7,6.072,33.7025,2.745
3117000,10.4,4.2411,20,4.365
3027700,12.7,5.029,21.7,0
3115800,11.7,3.5495,20,2.479
3117602,9.6,4.5457,20,0.379
4157102,7.8,9.75,30.1,3.146
3036200,9.2,4.267,19.4,1.547
3048400,9.8,5.0833,24.2565,2.027
3024400,10.1,6.8516,25.776,0.364
4075701,7.3,9.6179,42.9,4.255
5010500,9.6,6.9583,10.7,3.8429999999999995
2040702,10.7,3.7275,25,2.702
1017500,7.9,16.5234,46.3,2.9329999999999994
4000700,7.3,13.4519,41.1,4.524
4037600,11.7,8.1625,16,1.842
3016800,8.6,8.875,17.764400000000002,0
5022300,10,6.375,10.6893,3.537
2027900,9.7,5.6033,15.4,4.090999999999999
1011202,7.7,14.1563,28.3,4.962
4063302,9.3,8.5,19.6,3.029
2036000,10.4,8.3043,13,4.062
3005400,8.8,7.7569,26.2,0.178
3054200,9.7,5.0694,19.505399999999998,3.516
1004100,7.7,8.5,38.1844,4.834
1012000,7.8,19.9201,54.8,4.862
3000502,8.1,14.6574,42.5,3.5149999999999997
3013100,8.5,14.7969,24.8,2.692
2020501,12,1.7601,34.3332,4.616999999999999
4003000,9.1,6.0278,19.5,2.814
2033500,9.6,9.625,15.4,0.071
2009600,10.1,5.0809,24.396299999999997,4.5009999999999994
4044800,8.5,6.45,34.3,1.439
3021000,9.1,5.6875,26.2,2.952
1016100,8.1,12.0136,46.253699999999995,4.2379999999999995
4097300,9,10.075,19.5,2.9820000000000007
3090800,14.3,0.974,24.9,0.829
4048500,6.8,6.5284,36.6704,4.225
1024500,9.2,4.9118,45.9,4.623
1027900,9.4,4.8245,45.9,3.8230000000000004
3003400,8.8,7.8833,26.2,0
3017400,8.6,9.975,17.7822,0.712
1001300,7.4,17.1173,34.5,4.805
2031200,9.3,9.825,13,4.343999999999999
2002000,12.6,2.0592,22.9,2.281
4069500,7.7,7.3984,42.87669999999999,3.1599999999999997
5003300,9.2,8.2483,10.7,3.6820000000000004
3024600,9,5.1354,23.136000000000003,1.095
3019100,9.3,8.9176,39.3384,4.628
3086200,12.4,4.625,21.8,3.912
2027300,10.1,4.4154,15.409600000000001,3.4590000000000005
2018102,11.4,3.1602,32.3,0.641
4013500,9.2,7.8681,16.7,4.013
4084000,10.1,7.2418,31.4,2.713
4012200,9.1,7.2552,19.5,2.8630000000000004
2045800,13.2,2.4341,17.8,1.831
3022700,10.6,9.5882,28.1132,3.8130000000000006
4018402,11.7,7.2137,16,0.154
4028800,11.9,7.1518,16,2.2939999999999996
3007000,8.9,7.8906,26.814799999999998,3.341
1025900,9.5,6.3807,29.4,3.2559999999999993
3056000,9.2,5.0833,22.2,0.412
3101400,11.3,8.525,14.9,0
4056200,9.1,9.9231,30.1,2.099
3010000,9.4,5.6512,32,0.216
3014800,9.5,8.3068,26.2,2.149
3119400,12.1,4.4444,20,0
1000800,7.8,3.3487,49.4505,4.516
2022000,10.8,3.5781,23.946,4.268000000000001
3109800,12.5,4.944,17.4319,3.368
3037100,12.3,6.4848,24.9,2.952
3065200,8.4,9.305,14.9,4
3093000,11.8,7.5489,21.8,3.6910000000000003
5008100,10.1,3.7287,10.7,2.799
4085700,7.5,4.2841,19.5,2.751
1007200,8.4,12.3066,50.800799999999995,4.896000000000001
4029500,8,6.9534,16.7488,2.71
3101600,11.6,10.0391,14.9,0.27
4014800,9.6,6.4901,19.5,4.474
2038200,12.8,4.6806,17.8,1.9700000000000002
1028500,8.9,4.8504,45.9,4.398
4100802,10.9,6.4267,6.8,2.226
4146300,7.8,7.1899,30.2,4.267
3117800,10,4.5417,20,4.247
2022200,9.7,5.1064,22.9,4.382
3086000,12.2,6.3241,21.8,3.939
1020300,9.8,5.2813,43.7,4.623
3073800,10.9,6.5417,14.9,4.582
4122702,11.1,2.5473,34.3,3.7889999999999997
4027700,8.3,5.1901,33.7025,2.748
4050400,11.4,7.7794,16,1.6809999999999998
3081800,11.7,7.4375,21.8,4.551
4065703,9,8.5795,19.6,2.716
3036100,13,2.5694,24.9,3.965
3120800,11.7,3.9002,20,3.286
3006500,8.1,16.5859,24.8,2.967
3050801,12.2,5.0333,19.5,4.787
5030302,9.3,8.566,10.7,3.1779999999999995
5018901,9.4,7.6518,10.7,3.348
3046201,8.9,2.983,23.1225,2.311
4011200,9.6,6.3472,24.3433,0.796
1008700,7.6,17.7188,48.67960000000001,4.587
