year,uniqueid,data_value,low_confidence_limit,high_confidence_limit,populationcount,geolocation,tractfips,boro_code,boro,tract_code
2017,3651000-36061024302,12.8,12,13.7,7370,"
,  
(40.8317278614, -73.9357861523)",36061024302,061,Manhattan,024302
2017,3651000-36005022500,11.9,11.2,12.6,7698,"
,  
(40.8401234582, -73.9109710575)",36005022500,005,Bronx,022500
2017,3651000-36081118500,7.7,7.3,8.2,2114,"
,  
(40.7594676862, -73.8038056135)",36081118500,081,Queens,118500
2017,3651000-36047084600,11.7,10.9,12.6,1963,"
,  
(40.6422850405, -73.9274549269)",36047084600,047,Brooklyn,084600
2017,3651000-36047038700,11.7,10.9,12.7,4010,"
,  
(40.6905393382, -73.9277495554)",36047038700,047,Brooklyn,038700
2017,3651000-36061016800,10.2,9.6,10.8,5675,"
,  
(40.7910510416, -73.9513449702)",36061016800,061,Manhattan,016800
2017,3651000-36081047300,7.1,6.7,7.7,3997,"
,  
(40.7372798349, -73.8760306282)",36081047300,081,Queens,047300
2017,3651000-36047009000,9,8.4,9.6,2994,"
,  
(40.6472567891, -73.9972994198)",36047009000,047,Brooklyn,009000
2017,3651000-36047041700,10,9.3,10.6,3609,"
,  
(40.6937625112, -73.9179178623)",36047041700,047,Brooklyn,041700
2017,3651000-36047030800,9.2,8.6,9.9,1949,"
,  
(40.5865418156, -73.9795128867)",36047030800,047,Brooklyn,030800
2017,3651000-36047036900,12.4,11.4,13.3,4923,"
,  
(40.679650009, -73.9092283419)",36047036900,047,Brooklyn,036900
2017,3651000-36081049500,8.5,8,9,1358,"
,  
(40.7253405539, -73.8905109502)",36081049500,081,Queens,049500
2017,3651000-36005021200,10.2,9.7,10.8,5267,"
,  
(40.8361224898, -73.8589735669)",36005021200,005,Bronx,021200
2017,3651000-36047003700,8.5,8.3,8.8,390,"
,  
(40.689405002, -73.9847342824)",36047003700,047,Brooklyn,003700
2017,3651000-36081066900,8.4,8.1,8.9,1706,"
,  
(40.7235669776, -73.8859216176)",36081066900,081,Queens,066900
2017,3651000-36005039300,12.1,11.6,12.6,8143,"
,  
(40.8525181767, -73.8831357861)",36005039300,005,Bronx,039300
2017,3651000-36047050900,11.8,10.7,13.1,3694,"
,  
(40.7032772347, -73.9505645217)",36047050900,047,Brooklyn,050900
2017,3651000-36081003600,8.3,7.9,8.7,3295,"
,  
(40.6837713343, -73.856817467)",36081003600,081,Queens,003600
2017,3651000-36047034800,9.5,8.9,10.2,2537,"
,  
(40.5808296301, -73.982936323)",36047034800,047,Brooklyn,034800
2017,3651000-36081053000,11.3,10.7,12.2,2240,"
,  
(40.6963382378, -73.752540291)",36081053000,081,Queens,053000
2017,3651000-36061019701,8.5,8.1,8.9,641,"
,  
(40.8053111309, -73.9593992033)",36061019701,061,Manhattan,019701
2017,3651000-36061018000,10,9.4,10.7,7476,"
,  
(40.7944017548, -73.9395949789)",36061018000,061,Manhattan,018000
2017,3651000-36047029100,11.6,10.9,12.6,3101,"
,  
(40.6904272101, -73.9335410142)",36047029100,047,Brooklyn,029100
2017,3651000-36047059401,9,8.5,9.5,7628,"
,  
(40.593012007, -73.9476257354)",36047059401,047,Brooklyn,059401
2017,3651000-36005003800,11.2,10.6,11.9,1264,"
,  
(40.8202946116, -73.8633434676)",36005003800,005,Bronx,003800
2017,3651000-36081077905,8,7.7,8.2,2455,"
,  
(40.7173234224, -73.8129280598)",36081077905,081,Queens,077905
2017,3651000-36061006300,8,7.6,8.4,6380,"
,  
(40.7344214474, -73.9968602328)",36061006300,061,Manhattan,006300
2017,3651000-36081011700,8.9,8.3,9.7,3848,"
,  
(40.7722286366, -73.9104564429)",36081011700,081,Queens,011700
2017,3651000-36081077903,8.3,8,8.7,2972,"
,  
(40.7192263417, -73.8216031118)",36081077903,081,Queens,077903
2017,3651000-36081018900,7.8,7.5,8.1,3492,"
,  
(40.7400819385, -73.9279990357)",36081018900,081,Queens,018900
2017,3651000-36047048900,12.5,11.7,13.4,4039,"
,  
(40.702921329, -73.9392589345)",36047048900,047,Brooklyn,048900
2017,3651000-36005038900,11,10.3,11.9,5325,"
,  
(40.8564319502, -73.8849743725)",36005038900,005,Bronx,038900
2017,3651000-36005028600,9.1,8.7,9.5,1191,"
,  
(40.8491739944, -73.8478592386)",36005028600,005,Bronx,028600
2017,3651000-36047026000,8.8,8.3,9.5,3649,"
,  
(40.616917129, -73.9923456894)",36047026000,047,Brooklyn,026000
2017,3651000-36061019100,8.6,8.2,9.2,8807,"
,  
(40.8018049344, -73.9730764304)",36061019100,061,Manhattan,019100
2017,3651000-36005037300,11.7,11,12.5,5318,"
,  
(40.8486733206, -73.8901414811)",36005037300,005,Bronx,037300
2017,3651000-36081004200,8.7,8.3,9.2,4120,"
,  
(40.6818144909, -73.8579640213)",36081004200,081,Queens,004200
2017,3651000-36061010800,7.8,7.5,8.3,9039,"
,  
(40.7589680157, -73.9654532052)",36061010800,061,Manhattan,010800
2017,3651000-36047044600,8.8,8.4,9.3,1909,"
,  
(40.6152294211, -73.9760576382)",36047044600,047,Brooklyn,044600
2017,3651000-36047098400,11.7,11,12.5,1978,"
,  
(40.6465779141, -73.891789577)",36047098400,047,Brooklyn,098400
2017,3651000-36005042600,12.1,11.3,13.1,6387,"
,  
(40.8908410624, -73.8419291602)",36005042600,005,Bronx,042600
2017,3651000-36047018000,8.9,8.3,9.5,3193,"
,  
(40.60830007, -74.0071511258)",36047018000,047,Brooklyn,018000
2017,3651000-36047012700,10.8,10.1,11.5,3507,"
,  
(40.6817475967, -73.9828507058)",36047012700,047,Brooklyn,012700
2017,3651000-36081055500,8.5,8,9.1,2147,"
,  
(40.6971897596, -73.9032297043)",36081055500,081,Queens,055500
2017,3651000-36081026400,11.9,11.2,12.8,2257,"
,  
(40.6922317853, -73.7857903512)",36081026400,081,Queens,026400
2017,3651000-36081019800,11.9,11.2,12.7,2930,"
,  
(40.6918470943, -73.802802681)",36081019800,081,Queens,019800
2017,3651000-36061023801,8.3,8,8.7,9723,"
,  
(40.7560848635, -73.9536604347)",36061023801,061,Manhattan,023801
2017,3651000-36081140902,7.6,7.1,8.1,2603,"
,  
(40.7448570957, -73.7821667144)",36081140902,081,Queens,140902
2017,3651000-36005021601,10.7,10.2,11.3,4206,"
,  
(40.8375353796, -73.8648200171)",36005021601,005,Bronx,021601
2017,3651000-36005023000,10.2,9.7,10.8,2950,"
,  
(40.8492872653, -73.8660154232)",36005023000,005,Bronx,023000
2017,3651000-36061001800,7.8,7.3,8.2,8660,"
,  
(40.7190473004, -73.9908455737)",36061001800,061,Manhattan,001800
2017,3651000-36061022301,9,8.3,9.7,7917,"
,  
(40.8223357595, -73.9576414876)",36061022301,061,Manhattan,022301
2017,3651000-36085027704,9,8.6,9.6,4108,"
,  
(40.5854221245, -74.1515102964)",36085027704,085,Staten Island,027704
2017,3651000-36061015500,7.8,7.6,8.1,9350,"
,  
(40.7786962416, -73.9903456824)",36061015500,061,Manhattan,015500
2017,3651000-36005005300,13.8,12.8,14.7,4669,"
,  
(40.8522122074, -73.9217780143)",36005005300,005,Bronx,005300
2017,3651000-36081025400,12.2,11.4,13.1,8207,"
,  
(40.6966870545, -73.7944421055)",36081025400,081,Queens,025400
2017,3651000-36085005900,9.1,8.6,9.7,2635,"
,  
(40.6253209798, -74.0992467216)",36085005900,085,Staten Island,005900
2017,3651000-36061005800,7.6,7.3,8.3,3512,"
,  
(40.7431454282, -73.9905105543)",36061005800,061,Manhattan,005800
2017,3651000-36061030300,9.1,8.5,9.8,3753,"
,  
(40.8692172573, -73.9186597345)",36061030300,061,Manhattan,030300
2017,3651000-36061004700,7.9,7.6,8.2,2524,"
,  
(40.7224188852, -74.0028653465)",36061004700,061,Manhattan,004700
2017,3651000-36047063800,8.7,8.2,9.4,1524,"
,  
(40.6066684013, -73.9388104958)",36047063800,047,Brooklyn,063800
2017,3651000-36047069800,9.3,8.7,10,1277,"
,  
(40.6124442372, -73.9158910187)",36047069800,047,Brooklyn,069800
2017,3651000-36081126700,9.6,9,10.4,4057,"
,  
(40.720266146, -73.7978402048)",36081126700,081,Queens,126700
2017,3651000-36047010800,8.8,8.1,9.4,5280,"
,  
(40.6411159602, -74.0037105826)",36047010800,047,Brooklyn,010800
2017,3651000-36081053601,11.7,11,12.5,1577,"
,  
(40.7067118914, -73.7458711077)",36081053601,081,Queens,053601
2017,3651000-36081161700,8.2,7.9,8.6,4297,"
,  
(40.7288059988, -73.7176393016)",36081161700,081,Queens,161700
2017,3651000-36005026400,9.5,9,10.1,4935,"
,  
(40.8417807425, -73.8320780426)",36005026400,005,Bronx,026400
2017,3651000-36005041300,9.8,9.3,10.4,7384,"
,  
(40.8741039464, -73.8851967476)",36005041300,005,Bronx,041300
2017,3651000-36047074400,9.3,8.7,10,2492,"
,  
(40.6223172274, -73.9431062862)",36047074400,047,Brooklyn,074400
2017,3651000-36047016300,9.1,8.7,9.7,2991,"
,  
(40.6791842938, -73.9700050381)",36047016300,047,Brooklyn,016300
2017,3651000-36005017701,12.3,11.5,13,4294,"
,  
(40.8331957635, -73.9111774159)",36005017701,005,Bronx,017701
2017,3651000-36081009800,10.6,10.2,11,2688,"
,  
(40.6853999415, -73.8312081562)",36081009800,081,Queens,009800
2017,3651000-36085017008,9.3,8.7,9.9,7388,"
,  
(40.5559129216, -74.1797500741)",36085017008,085,Staten Island,017008
2017,3651000-36005007600,11.1,10.5,11.8,5190,"
,  
(40.8333736598, -73.8676538515)",36005007600,005,Bronx,007600
2017,3651000-36047018501,13.6,12.6,14.6,3827,"
,  
(40.6946997466, -73.9741388324)",36047018501,047,Brooklyn,018501
2017,3651000-36081045600,7.6,7.1,8.1,1338,"
,  
(40.7165590141, -73.7940061572)",36081045600,081,Queens,045600
2017,3651000-36081040100,8.5,7.8,9.3,7527,"
,  
(40.7514683796, -73.8570958838)",36081040100,081,Queens,040100
2017,3651000-36081008300,8.6,8.1,9.1,2950,"
,  
(40.7726204241, -73.928693381)",36081008300,081,Queens,008300
2017,3651000-36081074300,8.3,7.9,8.8,4221,"
,  
(40.732299191, -73.8492461046)",36081074300,081,Queens,074300
2017,3651000-36085014606,9.3,8.9,9.7,6372,"
,  
(40.5625600373, -74.1426221436)",36085014606,085,Staten Island,014606
2017,3651000-36047077400,11.1,10.5,11.7,2881,"
,  
(40.6311988206, -73.9480815252)",36047077400,047,Brooklyn,077400
2017,3651000-36047080600,11.9,11.4,12.5,3386,"
,  
(40.6616590385, -73.9438614566)",36047080600,047,Brooklyn,080600
2017,3651000-36061008000,8,7.6,8.6,5377,"
,  
(40.7492588635, -73.9776519664)",36061008000,061,Manhattan,008000
2017,3651000-36005035100,9.6,9,10.5,3186,"
,  
(40.8951029965, -73.9000858311)",36005035100,005,Bronx,035100
2017,3651000-36005023600,11,10.5,11.5,1907,"
,  
(40.8450904361, -73.8672594159)",36005023600,005,Bronx,023600
2017,3651000-36047004400,8.3,7.8,8.8,2359,"
,  
(40.6323232, -74.0442747364)",36047004400,047,Brooklyn,004400
2017,3651000-36047028100,12.5,11.8,13.3,4193,"
,  
(40.6926887624, -73.939928609)",36047028100,047,Brooklyn,028100
2017,3651000-36061022800,11.8,11.1,12.7,5248,"
,  
(40.8159297279, -73.9432453419)",36061022800,061,Manhattan,022800
2017,3651000-36061009000,7.8,7.5,8.3,7883,"
,  
(40.752652072, -73.970040029)",36061009000,061,Manhattan,009000
2017,3651000-36047047600,11.2,10.4,12.1,3646,"
,  
(40.6305694005, -73.9805808813)",36047047600,047,Brooklyn,047600
2017,3651000-36005032600,10.1,9.6,10.6,3154,"
,  
(40.8621878035, -73.8554777692)",36005032600,005,Bronx,032600
2017,3651000-36061009500,9.3,8.6,10.3,3040,"
,  
(40.7472362466, -73.9933578091)",36061009500,061,Manhattan,009500
2017,3651000-36047037402,9.5,8.8,10.2,4573,"
,  
(40.5867949005, -73.9719965858)",36047037402,047,Brooklyn,037402
2017,3651000-36047066000,8.6,8.2,9.3,1773,"
,  
(40.6090465993, -73.9280800473)",36047066000,047,Brooklyn,066000
2017,3651000-36061021200,10.6,9.9,11.3,4412,"
,  
(40.813761065, -73.9390014814)",36061021200,061,Manhattan,021200
2017,3651000-36081015801,11.3,10.9,11.8,3737,"
,  
(40.6888961498, -73.8122577645)",36081015801,081,Queens,015801
2017,3651000-36005033000,10.8,10.3,11.4,5696,"
,  
(40.8616561583, -73.8660255249)",36005033000,005,Bronx,033000
2017,3651000-36047112000,11.9,11.3,12.7,3155,"
,  
(40.6666275363, -73.8805196502)",36047112000,047,Brooklyn,112000
2017,3651000-36047105801,11.9,11.2,12.6,6928,"
,  
(40.6492621093, -73.8806342872)",36047105801,047,Brooklyn,105801
2017,3651000-36081032900,8.2,7.9,8.6,4018,"
,  
(40.7644356197, -73.8827349879)",36081032900,081,Queens,032900
2017,3651000-36047053500,12,10.9,13.4,4348,"
,  
(40.7061428332, -73.9612324782)",36047053500,047,Brooklyn,053500
2017,3651000-36047152200,9,8.7,9.4,3317,"
,  
(40.6439742747, -73.9671835918)",36047152200,047,Brooklyn,152200
2017,3651000-36081062100,9.3,8.7,9.9,2746,"
,  
(40.7099551251, -73.8726290983)",36081062100,081,Queens,062100
2017,3651000-36047096400,11.9,11.2,12.7,2361,"
,  
(40.6419500752, -73.9072686615)",36047096400,047,Brooklyn,096400
2017,3651000-36047053100,11.3,10.2,12.7,7027,"
,  
(40.7007298713, -73.9541749364)",36047053100,047,Brooklyn,053100
2017,3651000-36081036800,11.4,10.7,12.3,2362,"
,  
(40.6852929407, -73.766450154)",36081036800,081,Queens,036800
2017,3651000-36047005000,8.3,7.9,8.9,2276,"
,  
(40.62445559, -74.0455599342)",36047005000,047,Brooklyn,005000
2017,3651000-36047075400,9.3,8.6,10.1,1488,"
,  
(40.6214737922, -73.9507115108)",36047075400,047,Brooklyn,075400
2017,3651000-36047087600,12,11.3,12.8,1742,"
,  
(40.6606478551, -73.9357059165)",36047087600,047,Brooklyn,087600
2017,3651000-36047007400,9.3,8.6,10,5451,"
,  
(40.6418669911, -74.0170732852)",36047007400,047,Brooklyn,007400
2017,3651000-36047079601,10.9,10.5,11.4,4413,"
,  
(40.6565964121, -73.9582722885)",36047079601,047,Brooklyn,079601
2017,3651000-36047042900,9,8.3,9.8,5630,"
,  
(40.701799126, -73.9234556129)",36047042900,047,Brooklyn,042900
2017,3651000-36081119300,7.8,7.4,8.2,2252,"
,  
(40.7571845993, -73.7996267426)",36081119300,081,Queens,119300
2017,3651000-36061016500,8.3,7.8,8.9,6402,"
,  
(40.7823577033, -73.9749986882)",36061016500,061,Manhattan,016500
2017,3651000-36061003100,8.8,8.1,9.9,2550,"
,  
(40.7152762187, -74.0038599078)",36061003100,061,Manhattan,003100
2017,3651000-36081051000,11,10.6,11.5,1540,"
,  
(40.7097117089, -73.7537154031)",36081051000,081,Queens,051000
2017,3651000-36047002901,13.1,12.2,14.1,3218,"
,  
(40.6949037166, -73.9780854814)",36047002901,047,Brooklyn,002901
2017,3651000-36081027000,12.3,11.6,13.1,1647,"
,  
(40.6886841993, -73.7913933051)",36081027000,081,Queens,027000
2017,3651000-36061024100,9.6,9,10.2,7642,"
,  
(40.8356719399, -73.9503159563)",36061024100,061,Manhattan,024100
2017,3651000-36081073100,7.6,7.2,8.1,1515,"
,  
(40.7109533917, -73.8463317606)",36081073100,081,Queens,073100
2017,3651000-36047076400,11.1,10.5,11.8,3487,"
,  
(40.6319263135, -73.9586448117)",36047076400,047,Brooklyn,076400
2017,3651000-36047039300,9.6,9.1,10.3,3549,"
,  
(40.695627862, -73.9300046189)",36047039300,047,Brooklyn,039300
2017,3651000-36061015700,7.8,7.6,8.2,10751,"
,  
(40.7774174598, -73.9787896122)",36061015700,061,Manhattan,015700
2017,3651000-36005002800,12.1,11.3,13,5586,"
,  
(40.8216127845, -73.8782263953)",36005002800,005,Bronx,002800
2017,3651000-36081024500,8.2,7.9,8.7,4942,"
,  
(40.7394921391, -73.9049171229)",36081024500,081,Queens,024500
2017,3651000-36047054900,9,8.4,10,3122,"
,  
(40.7111715723, -73.9657308142)",36047054900,047,Brooklyn,054900
2017,3651000-36061027100,8.7,8,9.3,8196,"
,  
(40.8519392402, -73.9342904841)",36061027100,061,Manhattan,027100
2017,3651000-36081058500,9,8.5,9.5,4062,"
,  
(40.7043709986, -73.8994203036)",36081058500,081,Queens,058500
2017,3651000-36005048400,12.3,11.4,13.2,3598,"
,  
(40.886309862, -73.8345656525)",36005048400,005,Bronx,048400
2017,3651000-36005014100,11.5,10.9,12.1,3437,"
,  
(40.8237657979, -73.9122954904)",36005014100,005,Bronx,014100
2017,3651000-36081015300,8.6,8.1,9.2,2145,"
,  
(40.7580801975, -73.9136453037)",36081015300,081,Queens,015300
2017,3651000-36081020500,8.3,7.9,8.9,1202,"
,  
(40.7303785674, -73.9218624153)",36081020500,081,Queens,020500
2017,3651000-36085027302,8.5,8.1,9,3667,"
,  
(40.595558188, -74.1387314393)",36085027302,085,Staten Island,027302
2017,3651000-36061014401,8.2,7.8,8.7,4864,"
,  
(40.7752485708, -73.9475520156)",36061014401,061,Manhattan,014401
2017,3651000-36047051700,7.9,7.5,8.5,1735,"
,  
(40.7206502486, -73.954500133)",36047051700,047,Brooklyn,051700
2017,3651000-36081051100,8.3,7.9,8.8,2097,"
,  
(40.7273251912, -73.9001467626)",36081051100,081,Queens,051100
2017,3651000-36061012600,8.1,7.7,8.5,12774,"
,  
(40.7684665968, -73.9585261908)",36061012600,061,Manhattan,012600
2017,3651000-36047068800,10.1,9.7,10.5,1614,"
,  
(40.617215838, -73.9191003597)",36047068800,047,Brooklyn,068800
2017,3651000-36047078600,11.9,11.1,12.9,4256,"
,  
(40.6344140038, -73.9470625749)",36047078600,047,Brooklyn,078600
2017,3651000-36081069702,7.4,7,7.9,3911,"
,  
(40.7222427158, -73.8628715382)",36081069702,081,Queens,069702
2017,3651000-36047083800,11.6,10.8,12.5,2189,"
,  
(40.6417560898, -73.9351350537)",36047083800,047,Brooklyn,083800
2017,3651000-36047034100,12,11.1,12.9,2607,"
,  
(40.6735661896, -73.9445867799)",36047034100,047,Brooklyn,034100
2017,3651000-36047055500,8.1,7.7,8.6,1959,"
,  
(40.7180846991, -73.9632608612)",36047055500,047,Brooklyn,055500
2017,3651000-36085017010,9.4,8.9,10,8583,"
,  
(40.551099237, -74.196046686)",36085017010,085,Staten Island,017010
2017,3651000-36047057200,12.9,12.1,13.7,5443,"
,  
(40.5963687642, -73.9382159191)",36047057200,047,Brooklyn,057200
2017,3651000-36047041402,9.8,9.1,10.6,1612,"
,  
(40.6024158457, -73.9679374238)",36047041402,047,Brooklyn,041402
2017,3651000-36047019800,9.4,8.8,10.1,1702,"
,  
(40.6193593777, -74.006617627)",36047019800,047,Brooklyn,019800
2017,3651000-36081095400,11.3,10.5,12.1,5368,"
,  
(40.5922005374, -73.7995155221)",36081095400,081,Queens,095400
2017,3651000-36081018102,8,7.5,8.4,3928,"
,  
(40.7442918197, -73.9222687478)",36081018102,081,Queens,018102
2017,3651000-36085002002,9,8.5,9.7,3258,"
,  
(40.6015416625, -74.0702466966)",36085002002,085,Staten Island,002002
2017,3651000-36081002200,8.4,8,8.9,2077,"
,  
(40.6959809364, -73.8505759083)",36081002200,081,Queens,002200
2017,3651000-36085013302,10.4,9.9,11,3587,"
,  
(40.6358896668, -74.1235017354)",36085013302,085,Staten Island,013302
2017,3651000-36047050000,8.6,8.2,9.2,3474,"
,  
(40.6482579453, -73.9774537284)",36047050000,047,Brooklyn,050000
2017,3651000-36047038200,11.3,10.7,12,5943,"
,  
(40.5915231572, -73.9814839969)",36047038200,047,Brooklyn,038200
2017,3651000-36047039800,8.8,8.3,9.4,2644,"
,  
(40.5954468163, -73.975512405)",36047039800,047,Brooklyn,039800
2017,3651000-36081150701,7.6,7.3,8.1,2930,"
,  
(40.7621829831, -73.7396912733)",36081150701,081,Queens,150701
2017,3651000-36047118600,9.8,9.3,10.4,2969,"
,  
(40.681465936, -73.8677810974)",36047118600,047,Brooklyn,118600
2017,3651000-36081035800,11.8,11,12.7,3927,"
,  
(40.6757929082, -73.7509687189)",36081035800,081,Queens,035800
2017,3651000-36081007300,8.2,7.8,8.8,4231,"
,  
(40.7669950617, -73.9253701666)",36081007300,081,Queens,007300
2017,3651000-36081046800,9.5,9.2,9.9,3829,"
,  
(40.7104933742, -73.7822809457)",36081046800,081,Queens,046800
2017,3651000-36047089600,12.8,11.9,13.8,3546,"
,  
(40.6580073855, -73.9124094716)",36047089600,047,Brooklyn,089600
2017,3651000-36081086400,9.2,8.9,9.6,2634,"
,  
(40.6734230021, -73.8315386182)",36081086400,081,Queens,086400
2017,3651000-36047060000,9,8.4,9.7,6067,"
,  
(40.587074276, -73.9456921445)",36047060000,047,Brooklyn,060000
2017,3651000-36047051400,10.8,10.1,11.5,7366,"
,  
(40.6427916964, -73.9614283359)",36047051400,047,Brooklyn,051400
2017,3651000-36005024501,11.4,10.6,12.3,4864,"
,  
(40.8528844472, -73.9155029348)",36005024501,005,Bronx,024501
2017,3651000-36085020100,9.1,8.8,9.5,3572,"
,  
(40.6240388848, -74.1342646436)",36085020100,085,Staten Island,020100
2017,3651000-36047051200,11.4,10.8,12.3,6398,"
,  
(40.6465524753, -73.9633611286)",36047051200,047,Brooklyn,051200
2017,3651000-36005037800,12.5,11.8,13.4,3048,"
,  
(40.8797990756, -73.8666211259)",36005037800,005,Bronx,037800
2017,3651000-36005004200,12,11.3,12.7,7143,"
,  
(40.8239306327, -73.8620059086)",36005004200,005,Bronx,004200
2017,3651000-36081066300,8.6,8.1,9.3,2601,"
,  
(40.7211189284, -73.8773456132)",36081066300,081,Queens,066300
2017,3651000-36047042400,9,8.5,9.5,3666,"
,  
(40.6067483416, -73.9760483641)",36047042400,047,Brooklyn,042400
2017,3651000-36047050400,9,8.5,9.5,4527,"
,  
(40.6487119423, -73.9735496898)",36047050400,047,Brooklyn,050400
2017,3651000-36081030903,7.5,7.1,7.9,6743,"
,  
(40.75794848, -73.890064919)",36081030903,081,Queens,030903
2017,3651000-36005039700,11.4,10.4,13.2,3702,"
,  
(40.8619267565, -73.8854132629)",36005039700,005,Bronx,039700
2017,3651000-36047026600,9.4,8.8,10,3733,"
,  
(40.6126303361, -73.9903255579)",36047026600,047,Brooklyn,026600
2017,3651000-36047013600,8.8,8.3,9.4,3927,"
,  
(40.626883141, -74.0225642754)",36047013600,047,Brooklyn,013600
2017,3651000-36081092900,8.4,7.9,8.8,6496,"
,  
(40.7886374666, -73.8575945136)",36081092900,081,Queens,092900
2017,3651000-36061020800,10.8,10.3,11.4,4591,"
,  
(40.8096485117, -73.9420079939)",36061020800,061,Manhattan,020800
2017,3651000-36047035700,13.5,12.4,14.6,2506,"
,  
(40.6680350998, -73.9268254408)",36047035700,047,Brooklyn,035700
2017,3651000-36061019300,9.4,8.9,10,9009,"
,  
(40.8005051323, -73.9619564439)",36061019300,061,Manhattan,019300
2017,3651000-36081113900,8.3,7.9,8.7,3322,"
,  
(40.7642300832, -73.7906160675)",36081113900,081,Queens,113900
2017,3651000-36047058800,8.8,8.2,9.6,3245,"
,  
(40.5896217715, -73.9585479688)",36047058800,047,Brooklyn,058800
2017,3651000-36047092000,14.3,13.4,15.3,3154,"
,  
(40.6585693704, -73.9030202975)",36047092000,047,Brooklyn,092000
2017,3651000-36047022400,10.2,9.6,10.8,5486,"
,  
(40.6405156516, -73.9903118203)",36047022400,047,Brooklyn,022400
2017,3651000-36047073000,11.2,10.5,12,1979,"
,  
(40.6262017446, -73.9298436806)",36047073000,047,Brooklyn,073000
2017,3651000-36047029700,12.1,11.2,13,3344,"
,  
(40.6812727266, -73.9316176256)",36047029700,047,Brooklyn,029700
2017,3651000-36061007500,8,7.6,8.5,4159,"
,  
(40.7343795311, -74.0128226386)",36061007500,061,Manhattan,007500
2017,3651000-36081103201,12.7,11.8,13.7,6456,"
,  
(40.6086667339, -73.7553770327)",36081103201,081,Queens,103201
2017,3651000-36081061602,11.1,10.4,11.9,1152,"
,  
(40.6775611283, -73.7292614148)",36081061602,081,Queens,061602
2017,3651000-36047047000,10.6,9.8,11.6,2886,"
,  
(40.6255890062, -73.9867507143)",36047047000,047,Brooklyn,047000
2017,3651000-36061002202,8.3,8,8.9,2189,"
,  
(40.7212601368, -73.981142197)",36061002202,061,Manhattan,002202
2017,3651000-36047044100,8.4,7.8,9.1,5643,"
,  
(40.7014035935, -73.9140584656)",36047044100,047,Brooklyn,044100
2017,3651000-36047101800,11.2,10.5,12.1,1851,"
,  
(40.6428794458, -73.886022943)",36047101800,047,Brooklyn,101800
2017,3651000-36047062600,9.2,8.8,9.7,2788,"
,  
(40.5923335311, -73.9344391129)",36047062600,047,Brooklyn,062600
2017,3651000-36047014100,8.6,8,9.3,3017,"
,  
(40.6654413023, -73.989377859)",36047014100,047,Brooklyn,014100
2017,3651000-36047061600,9.1,8.3,10.1,1656,"
,  
(40.5756258077, -73.9404259526)",36047061600,047,Brooklyn,061600
2017,3651000-36081041500,8.7,8,9.4,4278,"
,  
(40.7466050692, -73.8565990275)",36081041500,081,Queens,041500
2017,3651000-36061023200,12.3,11.6,13.1,7980,"
,  
(40.8210133096, -73.939531858)",36061023200,061,Manhattan,023200
2017,3651000-36081028100,7.7,7.3,8.1,5722,"
,  
(40.7522204071, -73.8825920112)",36081028100,081,Queens,028100
2017,3651000-36047117000,10.4,9.8,10.9,1880,"
,  
(40.6776000183, -73.8861810271)",36047117000,047,Brooklyn,117000
2017,3651000-36047027700,12.7,11.8,13.8,3945,"
,  
(40.686828938, -73.9387603972)",36047027700,047,Brooklyn,027700
2017,3651000-36047115800,11.7,11,12.6,2983,"
,  
(40.6688809199, -73.8921623593)",36047115800,047,Brooklyn,115800
2017,3651000-36047117602,9.6,9.1,10.2,3313,"
,  
(40.6862349779, -73.8744475446)",36047117602,047,Brooklyn,117602
2017,3651000-36081157102,7.8,7.4,8.2,1996,"
,  
(40.7350619008, -73.7250490373)",36081157102,081,Queens,157102
2017,3651000-36047036200,9.2,8.6,9.8,4204,"
,  
(40.5781169987, -73.9640008039)",36047036200,047,Brooklyn,036200
2017,3651000-36047048400,9.8,9.2,10.5,5481,"
,  
(40.6342861399, -73.9736270903)",36047048400,047,Brooklyn,048400
2017,3651000-36047024400,10.1,9.4,10.9,3238,"
,  
(40.6217474712, -73.9862364343)",36047024400,047,Brooklyn,024400
2017,3651000-36081075701,7.3,7.1,7.7,4678,"
,  
(40.718221905, -73.8347946704)",36081075701,081,Queens,075701
2017,3651000-36085010500,9.6,9.1,10.1,5153,"
,  
(40.6337990492, -74.1118713766)",36085010500,085,Staten Island,010500
2017,3651000-36005040702,10.7,10.1,11.5,6652,"
,  
(40.8691424044, -73.8869998785)",36005040702,005,Bronx,040702
2017,3651000-36061017500,7.9,7.6,8.3,10820,"
,  
(40.7916603126, -73.9806295417)",36061017500,061,Manhattan,017500
2017,3651000-36081000700,7.3,7,7.8,4790,"
,  
(40.7448437994, -73.9514091432)",36081000700,081,Queens,000700
2017,3651000-36081037600,11.7,11.1,12.3,5598,"
,  
(40.6878328733, -73.7541427943)",36081037600,081,Queens,037600
2017,3651000-36047016800,8.6,8.1,9.2,1510,"
,  
(40.6029949509, -74.0167928625)",36047016800,047,Brooklyn,016800
2017,3651000-36085022300,10,9.6,10.6,2880,"
,  
(40.638947158, -74.1526938944)",36085022300,085,Staten Island,022300
2017,3651000-36005027900,9.7,9.1,10.3,6966,"
,  
(40.8824834557, -73.8972275163)",36005027900,005,Bronx,027900
2017,3651000-36061011202,7.7,7.4,8.2,441,"
,  
(40.7626039615, -73.9721311385)",36061011202,061,Manhattan,011202
2017,3651000-36081063302,9.3,8.8,10,1476,"
,  
(40.7053327976, -73.8714039749)",36081063302,081,Queens,063302
