boro_code,boro_ct201,boro_name,cdeligibil,ct2010,ctlabel,ntacode,ntaname,puma,shape_area,shape_leng,shapearea2,prop_area_15hundredths
"2","2011000",Bronx,I,"011000","110",BX52,Schuylerville-Throgs Neck-Edgewater Park,"3703",21927508.7401000000536441802978515625000,26196.5513042999991739634424448013306,2037192.080,0.569
"1","1000800",Manhattan,E,"000800","8",MN27,Chinatown,"3809",2366871.4167999997735023498535156250000,6362.7858508999997866339981555938721,219891.396,0.998
"5","5000800",Staten Island,I,"000800","8",SI37,Stapleton-Rosebank,"3903",8555206.9653299991041421890258789062500,14770.5286438000002817716449499130249,794802.359,0.887
"1","1000900",Manhattan,I,"000900","9",MN25,Battery Park City-Lower Manhattan,"3810",3133615.5297599998302757740020751953125,16461.0081203000008827075362205505371,291122.050,0.948
"1","1031900",Manhattan,I,"031900","319",MN99,park-cemetery-etc-Manhattan,"3810",1081284.5812500000465661287307739257812,6097.2842152100001840153709053993225,100455.641,1.000
"1","1013700",Manhattan,I,"013700","137",MN17,Midtown-Midtown South,"3807",2434644.9062600000761449337005615234375,6254.8146129300002939999103546142578,226191.624,0.996
"1","1006300",Manhattan,I,"006300","63",MN23,West Village,"3810",1918265.6281399999279528856277465820312,5802.5084389300000111688859760761261,178214.515,1.000
"1","1015400",Manhattan,I,"015400","154",MN32,Yorkville,"3805",1909222.2547899999190121889114379882812,5536.9579315099999803351238369941711,177374.816,1.000
"3","3008400",Brooklyn,I,"008400","84",BK32,Sunset Park West,"4012",2650333.2704300000332295894622802734375,6552.0558027600000059464946389198303,246224.641,1.000
"4","4004002",Queens,E,"004002","40.02",QN56,Ozone Park,"4113",1396952.3418800001963973045349121093750,5677.8294407599996702629141509532928,129781.844,0.933
